u	v	x_coord	y_coord	coef0	coef1	coef2	feat1	feat2	y
1	39	0.204082	7.959184	5.000000	0.500000	-2.000000	1.261922	-0.497572	6.414226
2	39	0.408163	7.959184	5.000000	0.500000	-2.000000	-0.905732	1.149672	2.035910
3	39	0.612245	7.959184	5.000000	0.500000	-2.000000	-0.653766	0.296577	3.868083
4	39	0.816327	7.959184	5.000000	0.500000	-2.000000	-0.595661	1.267652	1.954986
5	39	1.020408	7.959184	5.000000	0.500000	-2.000000	1.374438	0.288728	4.897883
6	39	1.224490	7.959184	5.000000	0.500000	-2.000000	-2.135674	-1.157117	6.034516
7	39	1.428571	7.959184	5.000000	0.500000	-2.000000	3.137749	-1.333128	9.023251
8	39	1.632653	7.959184	5.000000	0.500000	-2.000000	1.056057	-1.551512	8.419173
9	39	1.836735	7.959184	5.000000	0.500000	-2.000000	0.223239	0.662052	3.575636
10	39	2.040816	7.959184	5.000000	0.500000	4.000000	-0.054894	1.188597	9.515060
11	39	2.244898	7.959184	5.000000	0.500000	4.000000	0.285554	1.849362	12.328346
12	39	2.448980	7.959184	5.000000	0.500000	4.000000	0.521122	0.843105	8.421103
13	39	2.653061	7.959184	5.000000	0.500000	4.000000	0.645216	1.162839	9.762082
14	39	2.857143	7.959184	5.000000	0.500000	4.000000	0.555604	-0.580016	2.745857
15	39	3.061224	7.959184	5.000000	0.500000	4.000000	0.089581	-1.156416	0.207247
16	39	3.265306	7.959184	5.000000	0.500000	4.000000	-0.197338	0.850079	8.089768
17	39	3.469388	7.959184	5.000000	0.500000	4.000000	-0.151273	0.417681	6.383207
18	39	3.673469	7.959184	5.000000	0.500000	4.000000	-0.194908	0.107444	5.120444
19	39	3.877551	7.959184	5.000000	0.500000	4.000000	1.133770	0.387371	6.904491
20	39	4.081633	7.959184	0.000000	-1.500000	4.000000	0.593557	0.323185	0.190527
21	39	4.285714	7.959184	0.000000	-1.500000	4.000000	-2.940389	1.283817	9.333971
22	39	4.489796	7.959184	0.000000	-1.500000	4.000000	0.655901	1.294986	3.984211
23	39	4.693878	7.959184	0.000000	-1.500000	4.000000	0.194736	0.544220	1.672897
24	39	4.897959	7.959184	0.000000	-1.500000	4.000000	-0.018709	0.845803	3.199395
25	39	5.102041	7.959184	0.000000	-1.500000	4.000000	-0.388518	0.514063	2.427148
26	39	5.306122	7.959184	0.000000	-1.500000	4.000000	1.124113	-0.461170	-3.742728
27	39	5.510204	7.959184	0.000000	-1.500000	4.000000	0.947526	0.756565	1.393089
28	39	5.714286	7.959184	0.000000	-1.500000	4.000000	-0.772878	-1.394495	-4.630544
29	39	5.918367	7.959184	0.000000	-1.500000	4.000000	0.407052	1.053892	3.393108
30	39	6.122449	7.959184	0.000000	-1.500000	-3.000000	-0.971657	-1.194523	4.829174
31	39	6.326531	7.959184	0.000000	-1.500000	-3.000000	-1.379618	0.285803	1.000138
32	39	6.530612	7.959184	0.000000	-1.500000	-3.000000	-0.626717	-0.845154	3.263658
33	39	6.734694	7.959184	0.000000	-1.500000	-3.000000	0.862393	0.553389	-3.165637
34	39	6.938776	7.959184	0.000000	-1.500000	-3.000000	0.953125	-0.033925	-1.539792
35	39	7.142857	7.959184	0.000000	-1.500000	-3.000000	0.513085	-1.594756	3.802760
36	39	7.346939	7.959184	0.000000	-1.500000	-3.000000	0.725096	0.420700	-2.561622
37	39	7.551020	7.959184	0.000000	-1.500000	-3.000000	0.516178	-0.577921	0.747615
38	39	7.755102	7.959184	0.000000	-1.500000	-3.000000	-0.641482	0.881147	-1.893098
39	39	7.959184	7.959184	0.000000	-1.500000	-3.000000	0.431923	0.001326	-0.863741
40	39	8.163265	7.959184	10.000000	-3.000000	-3.000000	0.800410	0.395421	6.200629
41	39	8.367347	7.959184	10.000000	-3.000000	-3.000000	0.754291	-0.957569	10.397953
42	39	8.571429	7.959184	10.000000	-3.000000	-3.000000	1.188913	-0.589332	7.989377
43	39	8.775510	7.959184	10.000000	-3.000000	-3.000000	0.708304	-0.458639	9.039125
44	39	8.979592	7.959184	10.000000	-3.000000	-3.000000	0.351448	0.856702	6.163668
45	39	9.183673	7.959184	10.000000	-3.000000	-3.000000	1.070150	1.677377	1.545538
46	39	9.387755	7.959184	10.000000	-3.000000	-3.000000	-0.026521	-0.805172	12.283199
47	39	9.591837	7.959184	10.000000	-3.000000	-3.000000	-0.881875	1.076848	9.203200
48	39	9.795918	7.959184	10.000000	-3.000000	-3.000000	-0.163067	-2.169677	16.786353
49	39	10.000000	7.959184	10.000000	-3.000000	-0.500000	-0.744903	-1.194189	12.619923
0	40	0.000000	8.163265	5.000000	0.500000	-2.000000	-0.675178	-0.958778	6.368088
1	40	0.204082	8.163265	5.000000	0.500000	-2.000000	-0.144519	-1.352509	7.420878
2	40	0.408163	8.163265	5.000000	0.500000	-2.000000	-0.792420	-1.583588	7.559087
3	40	0.612245	8.163265	5.000000	0.500000	-2.000000	-0.307962	0.412999	3.808142
4	40	0.816327	8.163265	5.000000	0.500000	-2.000000	-1.893615	-0.214068	4.269448
5	40	1.020408	8.163265	5.000000	0.500000	-2.000000	0.213294	0.379405	4.135956
6	40	1.224490	8.163265	5.000000	0.500000	-2.000000	0.001205	0.690473	3.407778
7	40	1.428571	8.163265	5.000000	0.500000	-2.000000	-0.817089	0.265617	3.848342
8	40	1.632653	8.163265	5.000000	0.500000	-2.000000	0.659246	0.657763	3.802217
9	40	1.836735	8.163265	5.000000	0.500000	-2.000000	0.937570	-0.069532	5.395970
10	40	2.040816	8.163265	5.000000	0.500000	-2.000000	-1.607560	-1.186993	6.358327
11	40	2.244898	8.163265	5.000000	0.500000	4.000000	-0.762725	1.057814	8.638014
12	40	2.448980	8.163265	5.000000	0.500000	4.000000	-0.769142	-0.589112	2.047100
13	40	2.653061	8.163265	5.000000	0.500000	4.000000	-0.939903	-0.935596	0.575783
14	40	2.857143	8.163265	5.000000	0.500000	4.000000	0.829475	-0.177918	4.491186
15	40	3.061224	8.163265	5.000000	0.500000	4.000000	-0.193826	-0.912811	1.039963
16	40	3.265306	8.163265	5.000000	0.500000	4.000000	-0.264515	-0.417430	2.986141
17	40	3.469388	8.163265	5.000000	0.500000	4.000000	-2.003862	0.344054	5.162405
18	40	3.673469	8.163265	5.000000	0.500000	4.000000	0.635418	0.348342	6.499196
19	40	3.877551	8.163265	0.000000	-1.500000	4.000000	-1.239258	-0.897830	-1.944313
20	40	4.081633	8.163265	0.000000	-1.500000	4.000000	0.059933	-0.487705	-2.252600
21	40	4.285714	8.163265	0.000000	-1.500000	4.000000	0.277377	1.074333	3.669387
22	40	4.489796	8.163265	0.000000	-1.500000	4.000000	1.360659	0.496400	-0.267267
23	40	4.693878	8.163265	0.000000	-1.500000	4.000000	-1.308820	2.075065	10.051611
24	40	4.897959	8.163265	0.000000	-1.500000	4.000000	-3.019512	1.180128	9.037901
25	40	5.102041	8.163265	0.000000	-1.500000	4.000000	0.183850	1.144293	4.089518
26	40	5.306122	8.163265	0.000000	-1.500000	4.000000	1.800511	-1.387869	-8.464121
27	40	5.510204	8.163265	0.000000	-1.500000	4.000000	1.238946	0.763860	0.985142
28	40	5.714286	8.163265	0.000000	-1.500000	4.000000	0.209659	-0.053107	-0.738796
29	40	5.918367	8.163265	0.000000	-1.500000	4.000000	-0.491636	-0.550982	-1.678353
30	40	6.122449	8.163265	0.000000	-1.500000	4.000000	0.807123	0.168015	-0.750502
31	40	6.326531	8.163265	0.000000	-1.500000	-3.000000	-0.973546	0.945212	-1.587195
32	40	6.530612	8.163265	0.000000	-1.500000	-3.000000	0.476358	0.500832	-2.428911
33	40	6.734694	8.163265	0.000000	-1.500000	-3.000000	0.505470	-0.878474	1.665336
34	40	6.938776	8.163265	0.000000	-1.500000	-3.000000	1.060210	0.742459	-4.029571
35	40	7.142857	8.163265	0.000000	-1.500000	-3.000000	2.759660	-0.637588	-2.438607
36	40	7.346939	8.163265	0.000000	-1.500000	-3.000000	0.392416	0.216683	-1.450553
37	40	7.551020	8.163265	0.000000	-1.500000	-3.000000	-0.508964	-0.303350	1.461616
38	40	7.755102	8.163265	0.000000	-1.500000	-3.000000	-0.025574	-0.218866	0.483080
39	40	7.959184	8.163265	10.000000	-3.000000	-3.000000	-1.769076	0.766243	12.796619
40	40	8.163265	8.163265	10.000000	-3.000000	-3.000000	-0.694713	-1.040194	14.992841
41	40	8.367347	8.163265	10.000000	-3.000000	-3.000000	-0.409282	1.945195	5.180382
42	40	8.571429	8.163265	10.000000	-3.000000	-3.000000	-0.524088	-1.821086	16.823644
43	40	8.775510	8.163265	10.000000	-3.000000	-3.000000	0.152355	-0.597668	11.124059
44	40	8.979592	8.163265	10.000000	-3.000000	-3.000000	-0.822420	0.370212	11.144744
45	40	9.183673	8.163265	10.000000	-3.000000	-3.000000	1.121031	0.584314	4.672086
46	40	9.387755	8.163265	10.000000	-3.000000	-3.000000	0.000207	-0.100476	10.088926
47	40	9.591837	8.163265	10.000000	-3.000000	-3.000000	-0.009300	-0.057391	9.988193
48	40	9.795918	8.163265	10.000000	-3.000000	-3.000000	-0.327895	0.410550	9.540154
49	40	10.000000	8.163265	10.000000	-3.000000	-3.000000	0.155191	-0.231069	10.015757
0	41	0.000000	8.367347	5.000000	0.500000	-2.000000	0.825098	1.393181	2.414307
1	41	0.204082	8.367347	5.000000	0.500000	-2.000000	-0.867130	0.839349	2.675857
2	41	0.408163	8.367347	5.000000	0.500000	-2.000000	-0.658116	0.872824	2.713413
3	41	0.612245	8.367347	5.000000	0.500000	-2.000000	-0.303726	-0.966157	6.568571
4	41	0.816327	8.367347	5.000000	0.500000	-2.000000	-1.345871	-0.079388	4.273962
5	41	1.020408	8.367347	5.000000	0.500000	-2.000000	-0.819258	-0.300466	4.979423
6	41	1.224490	8.367347	5.000000	0.500000	-2.000000	-0.476221	-1.005601	6.561212
7	41	1.428571	8.367347	5.000000	0.500000	-2.000000	0.874389	0.360164	4.504986
8	41	1.632653	8.367347	5.000000	0.500000	-2.000000	0.262561	-0.537646	5.994692
9	41	1.836735	8.367347	5.000000	0.500000	-2.000000	0.193590	0.655404	3.574107
10	41	2.040816	8.367347	5.000000	0.500000	-2.000000	0.850898	-1.070192	7.353952
11	41	2.244898	8.367347	5.000000	0.500000	-2.000000	-0.137372	1.719041	1.281353
12	41	2.448980	8.367347	5.000000	0.500000	4.000000	0.390465	-0.896333	1.398022
13	41	2.653061	8.367347	5.000000	0.500000	4.000000	-0.103222	0.219302	5.613719
14	41	2.857143	8.367347	5.000000	0.500000	4.000000	0.265362	0.791859	8.088239
15	41	3.061224	8.367347	5.000000	0.500000	4.000000	-0.582759	-0.570640	2.214179
16	41	3.265306	8.367347	5.000000	0.500000	4.000000	-2.438817	0.852469	6.978586
17	41	3.469388	8.367347	5.000000	0.500000	4.000000	-0.134279	-1.229184	-0.195754
18	41	3.673469	8.367347	0.000000	-1.500000	4.000000	1.422748	1.452118	3.462469
19	41	3.877551	8.367347	0.000000	-1.500000	4.000000	0.926215	0.014149	-1.544606
20	41	4.081633	8.367347	0.000000	-1.500000	4.000000	0.965397	-0.596411	-4.045622
21	41	4.285714	8.367347	0.000000	-1.500000	4.000000	1.236131	-0.299182	-3.262803
22	41	4.489796	8.367347	0.000000	-1.500000	4.000000	0.088658	0.808919	2.890811
23	41	4.693878	8.367347	0.000000	-1.500000	4.000000	0.197316	-0.584455	-2.845675
24	41	4.897959	8.367347	0.000000	-1.500000	4.000000	-0.617652	-0.749358	-2.282833
25	41	5.102041	8.367347	0.000000	-1.500000	4.000000	-0.316073	-0.221537	-0.623917
26	41	5.306122	8.367347	0.000000	-1.500000	4.000000	0.615771	-1.176962	-5.843385
27	41	5.510204	8.367347	0.000000	-1.500000	4.000000	1.203884	1.820544	5.264469
28	41	5.714286	8.367347	0.000000	-1.500000	4.000000	-0.139446	-0.566395	-2.268289
29	41	5.918367	8.367347	0.000000	-1.500000	4.000000	-0.450189	0.831617	3.789871
30	41	6.122449	8.367347	0.000000	-1.500000	4.000000	0.000528	0.209470	0.625209
31	41	6.326531	8.367347	0.000000	-1.500000	4.000000	0.601207	-0.984534	-5.051826
32	41	6.530612	8.367347	0.000000	-1.500000	-3.000000	-1.443855	-0.005955	1.971767
33	41	6.734694	8.367347	0.000000	-1.500000	-3.000000	-2.296181	0.784003	0.880383
34	41	6.938776	8.367347	0.000000	-1.500000	-3.000000	-0.550537	-0.188261	1.178709
35	41	7.142857	8.367347	0.000000	-1.500000	-3.000000	-1.220712	1.193113	-1.960150
36	41	7.346939	8.367347	0.000000	-1.500000	-3.000000	-0.508140	1.021515	-2.514216
37	41	7.551020	8.367347	0.000000	-1.500000	-3.000000	-0.147780	0.918915	-2.746954
38	41	7.755102	8.367347	10.000000	-3.000000	-3.000000	-0.453248	-0.459657	12.526836
39	41	7.959184	8.367347	10.000000	-3.000000	-3.000000	1.452468	-1.079842	8.670245
40	41	8.163265	8.367347	10.000000	-3.000000	-3.000000	0.326745	-0.613588	10.648649
41	41	8.367347	8.367347	10.000000	-3.000000	-3.000000	0.300474	0.196241	8.297974
42	41	8.571429	8.367347	10.000000	-3.000000	-3.000000	0.622207	0.545787	6.284139
43	41	8.775510	8.367347	10.000000	-3.000000	-3.000000	-1.138833	-2.171571	19.719334
44	41	8.979592	8.367347	10.000000	-3.000000	-3.000000	1.039112	-0.008113	6.695124
45	41	9.183673	8.367347	10.000000	-3.000000	-3.000000	-0.075764	0.158089	9.541145
46	41	9.387755	8.367347	10.000000	-3.000000	-3.000000	0.670481	-0.277544	8.609311
47	41	9.591837	8.367347	10.000000	-3.000000	-3.000000	-1.071857	1.291274	9.129870
48	41	9.795918	8.367347	10.000000	-3.000000	-3.000000	-1.553759	0.421780	13.184056
49	41	10.000000	8.367347	10.000000	-3.000000	-3.000000	0.817890	1.310192	3.403875
0	42	0.000000	8.571429	5.000000	0.500000	-2.000000	0.376410	-0.215961	5.408246
1	42	0.204082	8.571429	5.000000	0.500000	-2.000000	-0.902052	0.937477	2.462139
2	42	0.408163	8.571429	5.000000	0.500000	-2.000000	-0.869663	1.635066	1.083156
3	42	0.612245	8.571429	5.000000	0.500000	-2.000000	1.125435	1.311693	2.727451
4	42	0.816327	8.571429	5.000000	0.500000	-2.000000	-1.189412	-1.092142	6.377697
5	42	1.020408	8.571429	5.000000	0.500000	-2.000000	1.642673	-0.253676	6.116809
6	42	1.224490	8.571429	5.000000	0.500000	-2.000000	-0.900621	-0.345165	5.028139
7	42	1.428571	8.571429	5.000000	0.500000	-2.000000	0.638392	0.489255	4.128807
8	42	1.632653	8.571429	5.000000	0.500000	-2.000000	-0.328618	0.686354	3.251104
9	42	1.836735	8.571429	5.000000	0.500000	-2.000000	0.603187	-0.838893	6.767499
10	42	2.040816	8.571429	5.000000	0.500000	-2.000000	-0.544114	0.067839	4.380386
11	42	2.244898	8.571429	5.000000	0.500000	-2.000000	-0.162793	-2.019927	8.746578
12	42	2.448980	8.571429	5.000000	0.500000	-2.000000	0.040919	1.441945	1.924690
13	42	2.653061	8.571429	5.000000	0.500000	4.000000	-1.002187	-0.512374	2.237529
14	42	2.857143	8.571429	5.000000	0.500000	4.000000	0.740824	0.055864	5.381988
15	42	3.061224	8.571429	5.000000	0.500000	4.000000	-0.513214	-0.309650	3.292915
16	42	3.265306	8.571429	5.000000	0.500000	4.000000	-0.228600	1.146028	9.257931
17	42	3.469388	8.571429	0.000000	-1.500000	4.000000	-0.994349	-2.837506	-10.070382
18	42	3.673469	8.571429	0.000000	-1.500000	4.000000	-2.562334	-0.016610	3.565179
19	42	3.877551	8.571429	0.000000	-1.500000	4.000000	-0.191028	-0.105819	-0.348613
20	42	4.081633	8.571429	0.000000	-1.500000	4.000000	2.412615	-0.453636	-5.645349
21	42	4.285714	8.571429	0.000000	-1.500000	4.000000	0.784604	1.726227	5.516120
22	42	4.489796	8.571429	0.000000	-1.500000	4.000000	-0.019260	-0.887329	-3.732307
23	42	4.693878	8.571429	0.000000	-1.500000	4.000000	-0.262891	0.771796	3.269641
24	42	4.897959	8.571429	0.000000	-1.500000	4.000000	0.022466	0.356253	1.179432
25	42	5.102041	8.571429	0.000000	-1.500000	4.000000	0.547119	1.261519	4.013518
26	42	5.306122	8.571429	0.000000	-1.500000	4.000000	-1.180813	-0.667189	-1.109417
27	42	5.510204	8.571429	0.000000	-1.500000	4.000000	1.114322	-0.732969	-4.815238
28	42	5.714286	8.571429	0.000000	-1.500000	4.000000	0.715381	1.096070	3.099328
29	42	5.918367	8.571429	0.000000	-1.500000	4.000000	0.718186	0.425321	0.412127
30	42	6.122449	8.571429	0.000000	-1.500000	4.000000	0.438476	-1.544937	-7.049343
31	42	6.326531	8.571429	0.000000	-1.500000	4.000000	0.019617	-0.539305	-2.398525
32	42	6.530612	8.571429	0.000000	-1.500000	4.000000	0.672861	0.386383	0.324359
33	42	6.734694	8.571429	0.000000	-1.500000	-3.000000	0.591814	0.837764	-3.612894
34	42	6.938776	8.571429	0.000000	-1.500000	-3.000000	-0.354041	-0.679231	2.356873
35	42	7.142857	8.571429	0.000000	-1.500000	-3.000000	-0.573602	-2.914256	9.391291
36	42	7.346939	8.571429	0.000000	-1.500000	-3.000000	0.101856	0.523223	-1.934334
37	42	7.551020	8.571429	10.000000	-3.000000	-3.000000	1.549020	-1.220321	8.802022
38	42	7.755102	8.571429	10.000000	-3.000000	-3.000000	-1.239107	-2.017339	19.557458
39	42	7.959184	8.571429	10.000000	-3.000000	-3.000000	-1.467525	-2.832326	22.687674
40	42	8.163265	8.571429	10.000000	-3.000000	-3.000000	0.164761	0.813981	6.851895
41	42	8.367347	8.571429	10.000000	-3.000000	-3.000000	0.050888	0.128617	9.249605
42	42	8.571429	8.571429	10.000000	-3.000000	-3.000000	0.173342	-0.225656	9.945064
43	42	8.775510	8.571429	10.000000	-3.000000	-3.000000	0.243953	1.389024	4.889187
44	42	8.979592	8.571429	10.000000	-3.000000	-3.000000	-0.223202	0.637325	8.545753
45	42	9.183673	8.571429	10.000000	-3.000000	-3.000000	1.489863	1.616300	0.469630
46	42	9.387755	8.571429	10.000000	-3.000000	-3.000000	-1.600904	-1.392735	18.769039
47	42	9.591837	8.571429	10.000000	-3.000000	-3.000000	-0.828497	-0.034551	12.377263
48	42	9.795918	8.571429	10.000000	-3.000000	-3.000000	-0.103255	-1.616713	14.948025
49	42	10.000000	8.571429	10.000000	-3.000000	-3.000000	-1.643189	-0.229382	15.405834
0	43	0.000000	8.775510	5.000000	0.500000	-2.000000	-0.175854	-0.248616	5.197425
1	43	0.204082	8.775510	5.000000	0.500000	-2.000000	1.661470	0.626614	4.365628
2	43	0.408163	8.775510	5.000000	0.500000	-2.000000	0.020886	0.045564	4.707436
3	43	0.612245	8.775510	5.000000	0.500000	-2.000000	0.230701	0.623407	3.656656
4	43	0.816327	8.775510	5.000000	0.500000	-2.000000	-1.260165	0.703440	2.751158
5	43	1.020408	8.775510	5.000000	0.500000	-2.000000	-0.616361	2.154929	0.170082
6	43	1.224490	8.775510	5.000000	0.500000	-2.000000	-0.375196	-0.315297	5.231115
7	43	1.428571	8.775510	5.000000	0.500000	-2.000000	-0.317715	-0.941023	6.511308
8	43	1.632653	8.775510	5.000000	0.500000	-2.000000	1.281644	0.246084	4.936775
9	43	1.836735	8.775510	5.000000	0.500000	-2.000000	0.557691	-0.802280	6.671526
10	43	2.040816	8.775510	5.000000	0.500000	-2.000000	-1.111458	1.481961	1.268470
11	43	2.244898	8.775510	5.000000	0.500000	-2.000000	0.246505	-0.283218	5.477809
12	43	2.448980	8.775510	5.000000	0.500000	-2.000000	0.498222	-0.565576	6.168384
13	43	2.653061	8.775510	5.000000	0.500000	-2.000000	1.140149	-0.471316	6.300826
14	43	2.857143	8.775510	5.000000	0.500000	4.000000	1.580541	0.718417	8.452060
15	43	3.061224	8.775510	5.000000	0.500000	4.000000	-1.015094	-0.157747	3.649585
16	43	3.265306	8.775510	0.000000	-1.500000	4.000000	-0.810858	-0.641667	-1.562261
17	43	3.469388	8.775510	0.000000	-1.500000	4.000000	-1.257578	1.665352	8.335895
18	43	3.673469	8.775510	0.000000	-1.500000	4.000000	-0.234020	-0.856170	-3.285529
19	43	3.877551	8.775510	0.000000	-1.500000	4.000000	0.466358	0.035566	-0.769153
20	43	4.081633	8.775510	0.000000	-1.500000	4.000000	0.987335	0.652306	0.916343
21	43	4.285714	8.775510	0.000000	-1.500000	4.000000	-0.075951	-1.631335	-6.623294
22	43	4.489796	8.775510	0.000000	-1.500000	4.000000	-0.319848	0.480261	2.188933
23	43	4.693878	8.775510	0.000000	-1.500000	4.000000	0.151758	-1.055108	-4.659948
24	43	4.897959	8.775510	0.000000	-1.500000	4.000000	-0.835143	0.822783	4.331966
25	43	5.102041	8.775510	0.000000	-1.500000	4.000000	2.089539	-0.962651	-7.196792
26	43	5.306122	8.775510	0.000000	-1.500000	4.000000	-1.607661	0.692769	4.970688
27	43	5.510204	8.775510	0.000000	-1.500000	4.000000	0.184741	1.105833	3.934342
28	43	5.714286	8.775510	0.000000	-1.500000	4.000000	2.023606	0.861437	0.198457
29	43	5.918367	8.775510	0.000000	-1.500000	4.000000	0.006800	0.251317	0.783187
30	43	6.122449	8.775510	0.000000	-1.500000	4.000000	-0.190039	-0.231301	-0.852025
31	43	6.326531	8.775510	0.000000	-1.500000	4.000000	-0.357445	-0.576420	-1.981390
32	43	6.530612	8.775510	0.000000	-1.500000	4.000000	-0.180392	1.471035	5.942846
33	43	6.734694	8.775510	0.000000	-1.500000	4.000000	1.372848	-0.699495	-5.069133
34	43	6.938776	8.775510	0.000000	-1.500000	-3.000000	-2.211862	-1.037066	6.217111
35	43	7.142857	8.775510	0.000000	-1.500000	-3.000000	1.533434	0.665369	-4.508137
36	43	7.346939	8.775510	10.000000	-3.000000	-3.000000	-1.423957	-0.796137	16.448402
37	43	7.551020	8.775510	10.000000	-3.000000	-3.000000	-0.266652	-0.950063	13.438268
38	43	7.755102	8.775510	10.000000	-3.000000	-3.000000	-0.429244	-1.443604	15.406666
39	43	7.959184	8.775510	10.000000	-3.000000	-3.000000	0.588553	-0.482910	9.471190
40	43	8.163265	8.775510	10.000000	-3.000000	-3.000000	-1.598124	-0.082715	14.830638
41	43	8.367347	8.775510	10.000000	-3.000000	-3.000000	0.462173	0.243092	7.672327
42	43	8.571429	8.775510	10.000000	-3.000000	-3.000000	2.024310	0.951306	0.861273
43	43	8.775510	8.775510	10.000000	-3.000000	-3.000000	-1.363174	0.526898	12.296948
44	43	8.979592	8.775510	10.000000	-3.000000	-3.000000	0.189706	-0.190872	9.791618
45	43	9.183673	8.775510	10.000000	-3.000000	-3.000000	-0.661982	-0.198196	12.368654
46	43	9.387755	8.775510	10.000000	-3.000000	-3.000000	0.425887	0.510157	6.979986
47	43	9.591837	8.775510	10.000000	-3.000000	-3.000000	0.019148	1.272570	5.912966
48	43	9.795918	8.775510	10.000000	-3.000000	-3.000000	-0.641487	0.126314	11.333638
49	43	10.000000	8.775510	10.000000	-3.000000	-3.000000	0.487872	-0.469131	9.731896
0	44	0.000000	8.979592	5.000000	0.500000	-2.000000	1.804348	-0.992866	7.676026
1	44	0.204082	8.979592	5.000000	0.500000	-2.000000	-0.190904	-1.445205	7.583079
2	44	0.408163	8.979592	5.000000	0.500000	-2.000000	0.719758	0.666270	3.815460
3	44	0.612245	8.979592	5.000000	0.500000	-2.000000	-1.293273	0.577979	2.985527
4	44	0.816327	8.979592	5.000000	0.500000	-2.000000	-0.956436	0.577364	3.155175
5	44	1.020408	8.979592	5.000000	0.500000	-2.000000	0.472406	-0.128659	5.281642
6	44	1.224490	8.979592	5.000000	0.500000	-2.000000	1.484116	1.406935	2.716309
7	44	1.428571	8.979592	5.000000	0.500000	-2.000000	0.355613	-0.484118	5.934164
8	44	1.632653	8.979592	5.000000	0.500000	-2.000000	-0.313058	0.955269	2.721053
9	44	1.836735	8.979592	5.000000	0.500000	-2.000000	-0.000709	-0.038743	4.865252
10	44	2.040816	8.979592	5.000000	0.500000	-2.000000	-1.250408	-0.608351	5.379618
11	44	2.244898	8.979592	5.000000	0.500000	-2.000000	0.604515	0.592530	3.905317
12	44	2.448980	8.979592	5.000000	0.500000	-2.000000	0.882333	0.409636	4.410014
13	44	2.653061	8.979592	5.000000	0.500000	-2.000000	-0.452090	0.356973	3.848129
14	44	2.857143	8.979592	5.000000	0.500000	-2.000000	-0.470042	0.081278	4.390542
15	44	3.061224	8.979592	0.000000	-1.500000	4.000000	0.265878	-0.037893	-0.762270
16	44	3.265306	8.979592	0.000000	-1.500000	4.000000	-0.436720	2.388372	9.996688
17	44	3.469388	8.979592	0.000000	-1.500000	4.000000	-0.066133	1.184257	4.624346
18	44	3.673469	8.979592	0.000000	-1.500000	4.000000	2.099722	0.722827	-0.470155
19	44	3.877551	8.979592	0.000000	-1.500000	4.000000	-0.247026	0.111799	0.605855
20	44	4.081633	8.979592	0.000000	-1.500000	4.000000	-0.358340	1.007157	4.354259
21	44	4.285714	8.979592	0.000000	-1.500000	4.000000	-0.647542	0.517995	2.831412
22	44	4.489796	8.979592	0.000000	-1.500000	4.000000	0.744192	0.026205	-1.223349
23	44	4.693878	8.979592	0.000000	-1.500000	4.000000	-0.181224	-0.303564	-1.154301
24	44	4.897959	8.979592	0.000000	-1.500000	4.000000	-0.649373	-0.080917	0.438510
25	44	5.102041	8.979592	0.000000	-1.500000	4.000000	1.321304	-3.170426	-14.875539
26	44	5.306122	8.979592	0.000000	-1.500000	4.000000	1.419603	0.210601	-1.498881
27	44	5.510204	8.979592	0.000000	-1.500000	4.000000	-0.600424	-0.488476	-1.265149
28	44	5.714286	8.979592	0.000000	-1.500000	4.000000	-1.866540	1.592670	8.958610
29	44	5.918367	8.979592	0.000000	-1.500000	4.000000	1.007514	0.019344	-1.645774
30	44	6.122449	8.979592	0.000000	-1.500000	4.000000	-0.684630	-1.188963	-3.940789
31	44	6.326531	8.979592	0.000000	-1.500000	4.000000	0.790626	-0.049880	-1.597339
32	44	6.530612	8.979592	0.000000	-1.500000	4.000000	-1.970104	-1.046121	-1.441208
33	44	6.734694	8.979592	0.000000	-1.500000	4.000000	0.892597	0.473407	0.342854
34	44	6.938776	8.979592	0.000000	-1.500000	4.000000	-1.211172	0.290947	2.768668
35	44	7.142857	8.979592	10.000000	-3.000000	-3.000000	0.730764	0.957840	4.722309
36	44	7.346939	8.979592	10.000000	-3.000000	-3.000000	0.014273	-0.790882	12.117946
37	44	7.551020	8.979592	10.000000	-3.000000	-3.000000	-0.953939	0.034008	12.547914
38	44	7.755102	8.979592	10.000000	-3.000000	-3.000000	-0.407036	-1.365022	15.104294
39	44	7.959184	8.979592	10.000000	-3.000000	-3.000000	0.686318	0.701495	5.624680
40	44	8.163265	8.979592	10.000000	-3.000000	-3.000000	0.105894	0.518871	7.913823
41	44	8.367347	8.979592	10.000000	-3.000000	-3.000000	0.584413	0.495805	6.547466
42	44	8.571429	8.979592	10.000000	-3.000000	-3.000000	1.976441	0.001619	3.853941
43	44	8.775510	8.979592	10.000000	-3.000000	-3.000000	-1.564242	0.414773	13.236526
44	44	8.979592	8.979592	10.000000	-3.000000	-3.000000	1.617213	1.604339	0.123465
45	44	9.183673	8.979592	10.000000	-3.000000	-3.000000	0.104356	-0.285094	10.330335
46	44	9.387755	8.979592	10.000000	-3.000000	-3.000000	-0.898784	0.138645	12.068537
47	44	9.591837	8.979592	10.000000	-3.000000	-3.000000	-1.330314	-1.086126	17.037440
48	44	9.795918	8.979592	10.000000	-3.000000	-3.000000	-0.189120	-0.868261	12.960264
49	44	10.000000	8.979592	10.000000	-3.000000	-3.000000	0.921650	0.097813	6.729730
0	45	0.000000	9.183673	5.000000	0.500000	-2.000000	-0.127549	1.103934	2.516479
