u	v	x_coord	y_coord	coef0	coef1	feat1	y
8	23	-1.143154	-0.103923	3.000000	1.080556	-0.594286	1.740667
9	23	-1.073872	-0.103923	3.000000	1.186060	1.414402	4.177936
10	23	-1.004589	-0.103923	3.000000	1.297351	-0.606144	2.313929
11	23	-0.935307	-0.103923	3.000000	1.412721	-0.912369	4.129894
12	23	-0.866025	-0.103923	3.000000	1.530784	1.071343	4.993475
13	23	-0.796743	-0.103923	3.000000	1.650545	1.524803	7.282558
14	23	-0.727461	-0.103923	3.000000	1.771427	1.194557	5.067763
15	23	-0.658179	-0.103923	3.000000	1.893271	-0.705638	2.095634
16	23	-0.588897	-0.103923	3.000000	2.016295	1.242754	3.363131
17	23	-0.519615	-0.103923	3.000000	2.141014	-0.588424	1.872067
18	23	-0.450333	-0.103923	3.000000	2.268136	0.315474	4.383771
19	23	-0.381051	-0.103923	3.000000	2.398435	-0.237235	1.590605
20	23	-0.311769	-0.103923	3.000000	2.532609	-1.240508	-1.064048
21	23	-0.242487	-0.103923	3.000000	2.671134	0.581714	3.934426
22	23	-0.173205	-0.103923	3.000000	2.814128	-0.955614	0.201174
23	23	-0.103923	-0.103923	3.000000	2.961234	0.920005	5.027200
24	23	-0.034641	-0.103923	3.000000	3.111524	-1.465918	-2.453699
25	23	0.034641	-0.103923	3.000000	3.263448	0.904689	7.997052
26	23	0.103923	-0.103923	3.000000	3.414813	-1.086554	-2.795812
27	23	0.173205	-0.103923	3.000000	3.562812	0.843933	5.688438
28	23	0.242487	-0.103923	3.000000	3.704102	1.091587	8.027486
29	23	0.311769	-0.103923	3.000000	3.834915	1.323515	9.466786
30	23	0.381051	-0.103923	3.000000	3.951216	0.117297	3.545926
31	23	0.450333	-0.103923	3.000000	4.048880	-1.352099	-2.914074
32	23	0.519615	-0.103923	3.000000	4.123897	-0.493200	1.498750
33	23	0.588897	-0.103923	3.000000	4.172587	1.211663	7.318920
34	23	0.658179	-0.103923	3.000000	4.191801	0.782909	5.367126
35	23	0.727461	-0.103923	3.000000	4.179118	0.367921	4.080434
36	23	0.796743	-0.103923	3.000000	4.133011	0.554586	5.235785
37	23	0.866025	-0.103923	3.000000	4.052971	-0.831751	-1.858633
38	23	0.935307	-0.103923	3.000000	3.939594	-1.536427	-2.253372
39	23	1.004589	-0.103923	3.000000	3.794609	0.177601	5.026355
40	23	1.073872	-0.103923	3.000000	3.620858	0.199142	2.871499
41	23	1.143154	-0.103923	3.000000	3.422218	0.538321	5.273671
42	23	1.212436	-0.103923	3.000000	3.203478	1.290415	7.300726
43	23	1.281718	-0.103923	3.000000	2.970160	0.808093	6.120748
44	23	1.351000	-0.103923	3.000000	2.728318	0.712057	6.209980
45	23	1.420282	-0.103923	3.000000	2.484301	1.228940	6.527905
46	23	1.489564	-0.103923	3.000000	2.244509	-0.031796	4.215832
47	23	1.558846	-0.103923	3.000000	2.015143	1.643262	6.410123
48	23	1.628128	-0.103923	3.000000	1.801971	-0.485512	0.814932
49	23	1.697410	-0.103923	3.000000	1.610116	1.686477	6.905299
0	24	-1.697410	-0.034641	3.000000	0.702322	0.352184	2.975769
1	24	-1.628128	-0.034641	3.000000	0.703885	-1.640054	1.946631
2	24	-1.558846	-0.034641	3.000000	0.723301	-1.085221	2.925061
3	24	-1.489564	-0.034641	3.000000	0.760213	0.428679	4.150364
4	24	-1.420282	-0.034641	3.000000	0.813678	-1.459998	2.599220
5	24	-1.351000	-0.034641	3.000000	0.882243	-0.486368	3.853993
6	24	-1.281718	-0.034641	3.000000	0.964065	1.303384	3.887929
7	24	-1.212436	-0.034641	3.000000	1.057032	0.651141	3.483898
8	24	-1.143154	-0.034641	3.000000	1.158918	-1.594504	0.742510
9	24	-1.073872	-0.034641	3.000000	1.267522	-1.537585	1.021734
10	24	-1.004589	-0.034641	3.000000	1.380805	0.407121	3.867253
11	24	-0.935307	-0.034641	3.000000	1.497017	0.096313	3.557602
12	24	-0.866025	-0.034641	3.000000	1.614786	1.010424	6.282875
13	24	-0.796743	-0.034641	3.000000	1.733179	1.255317	4.140318
14	24	-0.727461	-0.034641	3.000000	1.851732	-0.312763	1.594412
15	24	-0.658179	-0.034641	3.000000	1.970433	1.158547	6.077669
16	24	-0.588897	-0.034641	3.000000	2.089666	-0.612009	1.899923
17	24	-0.519615	-0.034641	3.000000	2.210132	-0.476588	2.969753
18	24	-0.450333	-0.034641	3.000000	2.332723	-1.167122	0.837674
19	24	-0.381051	-0.034641	3.000000	2.458391	-0.797305	1.791499
20	24	-0.311769	-0.034641	3.000000	2.587992	-0.652364	2.024959
21	24	-0.242487	-0.034641	3.000000	2.722141	-1.240942	0.752148
22	24	-0.173205	-0.034641	3.000000	2.861064	-1.344211	-1.641538
23	24	-0.103923	-0.034641	3.000000	3.004483	-1.002444	0.091644
24	24	-0.034641	-0.034641	3.000000	3.151518	1.152887	5.793430
25	24	0.034641	-0.034641	3.000000	3.300633	0.154965	4.793247
26	24	0.103923	-0.034641	3.000000	3.449628	0.095177	3.230599
27	24	0.173205	-0.034641	3.000000	3.595666	1.546704	7.810275
28	24	0.242487	-0.034641	3.000000	3.735355	-1.621913	-2.311058
29	24	0.311769	-0.034641	3.000000	3.864865	0.626149	6.052173
30	24	0.381051	-0.034641	3.000000	3.980093	-0.090703	3.080324
31	24	0.450333	-0.034641	3.000000	4.076841	-0.923498	0.144681
32	24	0.519615	-0.034641	3.000000	4.151029	-0.019302	3.233165
33	24	0.588897	-0.034641	3.000000	4.198903	0.256780	5.619973
34	24	0.658179	-0.034641	3.000000	4.217247	-0.831035	-0.111999
35	24	0.727461	-0.034641	3.000000	4.203574	-0.549385	1.161231
36	24	0.796743	-0.034641	3.000000	4.156288	-1.136071	-1.304705
37	24	0.866025	-0.034641	3.000000	4.074814	0.033195	4.848503
38	24	0.935307	-0.034641	3.000000	3.959673	1.430280	9.074681
39	24	1.004589	-0.034641	3.000000	3.812518	-0.115151	1.767627
40	24	1.073872	-0.034641	3.000000	3.636103	-1.487825	-1.979357
41	24	1.143154	-0.034641	3.000000	3.434212	-0.228122	2.515411
42	24	1.212436	-0.034641	3.000000	3.211530	0.034682	2.921522
43	24	1.281718	-0.034641	3.000000	2.973473	-1.127687	0.931554
44	24	1.351000	-0.034641	3.000000	2.725986	-0.559889	0.721834
45	24	1.420282	-0.034641	3.000000	2.475314	1.212757	6.708785
46	24	1.489564	-0.034641	3.000000	2.227762	-1.674089	-1.443945
47	24	1.558846	-0.034641	3.000000	1.989458	1.062572	3.883521
48	24	1.628128	-0.034641	3.000000	1.766122	0.177826	3.259889
49	24	1.697410	-0.034641	3.000000	1.562868	0.426659	3.820101
0	25	-1.697410	0.034641	3.000000	0.748086	-0.693123	1.891386
1	25	-1.628128	0.034641	3.000000	0.753424	0.014167	3.388079
2	25	-1.558846	0.034641	3.000000	0.777325	-0.327617	3.960505
3	25	-1.489564	0.034641	3.000000	0.819141	-0.011513	2.687072
4	25	-1.420282	0.034641	3.000000	0.877628	-1.324535	1.900921
5	25	-1.351000	0.034641	3.000000	0.951046	-1.438232	1.022488
6	25	-1.281718	0.034641	3.000000	1.037283	0.746336	3.118209
7	25	-1.212436	0.034641	3.000000	1.134002	0.409313	4.755317
8	25	-1.143154	0.034641	3.000000	1.238788	1.485875	6.186584
9	25	-1.073872	0.034641	3.000000	1.349311	-0.256251	2.730620
10	25	-1.004589	0.034641	3.000000	1.463455	-1.111725	-0.208243
11	25	-0.935307	0.034641	3.000000	1.579447	-0.031163	2.384705
12	25	-0.866025	0.034641	3.000000	1.695945	-1.641963	-0.073475
13	25	-0.796743	0.034641	3.000000	1.812093	1.671927	4.979467
14	25	-0.727461	0.034641	3.000000	1.927542	1.591329	6.608070
15	25	-0.658179	0.034641	3.000000	2.042419	0.645912	3.252684
16	25	-0.588897	0.034641	3.000000	2.157271	1.314811	7.812502
17	25	-0.519615	0.034641	3.000000	2.272964	0.317679	4.081334
18	25	-0.450333	0.034641	3.000000	2.390557	-0.242522	0.878281
19	25	-0.381051	0.034641	3.000000	2.511153	1.415108	6.983051
20	25	-0.311769	0.034641	3.000000	2.635746	-1.304198	-0.521252
21	25	-0.242487	0.034641	3.000000	2.765061	-1.581357	-1.490229
22	25	-0.173205	0.034641	3.000000	2.899412	-1.233387	0.417603
23	25	-0.103923	0.034641	3.000000	3.038578	-1.256654	-0.399530
24	25	-0.034641	0.034641	3.000000	3.181710	-0.378232	1.626224
25	25	0.034641	0.034641	3.000000	3.327285	-0.129283	2.501988
26	25	0.103923	0.034641	3.000000	3.473089	-0.772744	-0.970208
27	25	0.173205	0.034641	3.000000	3.616262	-1.640509	-2.697507
28	25	0.242487	0.034641	3.000000	3.753375	0.036123	2.825903
29	25	0.311769	0.034641	3.000000	3.880561	-1.188134	-2.520254
30	25	0.381051	0.034641	3.000000	3.993674	0.527646	4.728089
31	25	0.450333	0.034641	3.000000	4.088479	1.521517	10.024336
32	25	0.519615	0.034641	3.000000	4.160860	-0.866667	1.730163
33	25	0.588897	0.034641	3.000000	4.207033	1.310951	8.160404
34	25	0.658179	0.034641	3.000000	4.223754	1.489843	9.068770
35	25	0.727461	0.034641	3.000000	4.208510	0.337459	4.070415
36	25	0.796743	0.034641	3.000000	4.159676	-0.812927	-2.607860
37	25	0.866025	0.034641	3.000000	4.076641	-1.511249	-3.526621
38	25	0.935307	0.034641	3.000000	3.959884	-0.079615	2.608748
39	25	1.004589	0.034641	3.000000	3.810998	0.927778	6.980899
40	25	1.073872	0.034641	3.000000	3.632668	-0.354060	1.443858
41	25	1.143154	0.034641	3.000000	3.428587	-0.846814	0.260776
42	25	1.212436	0.034641	3.000000	3.203335	-0.438488	0.865706
43	25	1.281718	0.034641	3.000000	2.962210	0.812749	5.867834
44	25	1.351000	0.034641	3.000000	2.711029	1.385453	7.354759
45	25	1.420282	0.034641	3.000000	2.455906	1.409441	7.467163
46	25	1.489564	0.034641	3.000000	2.203022	0.267870	2.889772
47	25	1.558846	0.034641	3.000000	1.958393	1.034632	6.230118
48	25	1.628128	0.034641	3.000000	1.727652	1.065433	4.473503
49	25	1.697410	0.034641	3.000000	1.515860	1.643436	6.538879
0	26	-1.697410	0.103923	3.000000	0.800103	1.696607	3.085336
1	26	-1.628128	0.103923	3.000000	0.808334	1.276417	4.798741
2	26	-1.558846	0.103923	3.000000	0.835680	0.923156	4.217291
3	26	-1.489564	0.103923	3.000000	0.881225	1.368973	5.186155
4	26	-1.420282	0.103923	3.000000	0.943455	-1.564002	0.538804
5	26	-1.351000	0.103923	3.000000	1.020375	-0.446001	2.060607
6	26	-1.281718	0.103923	3.000000	1.109642	0.819263	4.059821
7	26	-1.212436	0.103923	3.000000	1.208725	-0.686518	1.243737
8	26	-1.143154	0.103923	3.000000	1.315062	0.842269	4.857670
9	26	-1.073872	0.103923	3.000000	1.426221	1.392660	5.706971
10	26	-1.004589	0.103923	3.000000	1.540038	0.073711	3.141690
11	26	-0.935307	0.103923	3.000000	1.654741	-1.664970	0.666831
12	26	-0.866025	0.103923	3.000000	1.769034	1.673164	4.693799
13	26	-0.796743	0.103923	3.000000	1.882143	0.514990	3.298173
14	26	-0.727461	0.103923	3.000000	1.993833	-1.219476	1.378529
15	26	-0.658179	0.103923	3.000000	2.104367	-1.181897	0.971360
16	26	-0.588897	0.103923	3.000000	2.214435	0.491106	4.671499
17	26	-0.519615	0.103923	3.000000	2.325051	-0.413478	2.741703
18	26	-0.450333	0.103923	3.000000	2.437410	0.263760	4.734307
19	26	-0.381051	0.103923	3.000000	2.552742	-0.602456	1.193889
20	26	-0.311769	0.103923	3.000000	2.672144	0.205301	2.224749
21	26	-0.242487	0.103923	3.000000	2.796422	-0.645492	1.294509
22	26	-0.173205	0.103923	3.000000	2.925949	-1.386566	0.479573
23	26	-0.103923	0.103923	3.000000	3.060535	-0.009001	1.933499
24	26	-0.034641	0.103923	3.000000	3.199349	-0.449082	2.741534
25	26	0.034641	0.103923	3.000000	3.340861	0.658622	4.438550
26	26	0.103923	0.103923	3.000000	3.482845	-1.038726	0.798864
27	26	0.173205	0.103923	3.000000	3.622419	-0.481432	-0.545655
28	26	0.242487	0.103923	3.000000	3.756132	0.883763	5.898858
29	26	0.311769	0.103923	3.000000	3.880098	1.575594	9.946013
30	26	0.381051	0.103923	3.000000	3.990158	-1.219450	-1.297851
31	26	0.450333	0.103923	3.000000	4.082074	-0.997894	-0.932018
32	26	0.519615	0.103923	3.000000	4.151734	1.396630	9.200520
33	26	0.588897	0.103923	3.000000	4.195366	-0.150062	1.260614
34	26	0.658179	0.103923	3.000000	4.209743	0.251134	2.922885
35	26	0.727461	0.103923	3.000000	4.192369	1.078445	7.482192
36	26	0.796743	0.103923	3.000000	4.141632	1.609759	11.347457
37	26	0.866025	0.103923	3.000000	4.056925	1.368267	6.497640
38	26	0.935307	0.103923	3.000000	3.938714	0.494981	5.547367
39	26	1.004589	0.103923	3.000000	3.788563	0.558049	5.370066
40	26	1.073872	0.103923	3.000000	3.609100	1.213364	7.088686
41	26	1.143154	0.103923	3.000000	3.403940	-0.614180	1.395305
42	26	1.212436	0.103923	3.000000	3.177561	-1.231490	-0.710516
43	26	1.281718	0.103923	3.000000	2.935133	0.702567	5.048473
44	26	1.351000	0.103923	3.000000	2.682333	-0.502906	2.239051
45	26	1.420282	0.103923	3.000000	2.425119	0.280281	4.062127
46	26	1.489564	0.103923	3.000000	2.169519	-0.323245	2.917389
47	26	1.558846	0.103923	3.000000	1.921400	0.485041	4.968854
48	26	1.628128	0.103923	3.000000	1.686270	0.327740	4.732430
49	26	1.697410	0.103923	3.000000	1.469092	-1.478501	1.936683
0	27	-1.697410	0.173205	3.000000	0.855278	0.693340	4.468528
1	27	-1.628128	0.173205	3.000000	0.865210	0.929697	3.935813
2	27	-1.558846	0.173205	3.000000	0.894661	-0.786968	2.056094
3	27	-1.489564	0.173205	3.000000	0.942478	-1.117794	2.622861
4	27	-1.420282	0.173205	3.000000	1.006915	-1.326678	1.152210
5	27	-1.351000	0.173205	3.000000	1.085757	0.994504	4.650384
6	27	-1.281718	0.173205	3.000000	1.176474	-1.387067	1.271506
7	27	-1.212436	0.173205	3.000000	1.276380	-0.358948	1.081564
8	27	-1.143154	0.173205	3.000000	1.382803	-1.617804	0.994861
9	27	-1.073872	0.173205	3.000000	1.493245	1.478008	8.181854
10	27	-1.004589	0.173205	3.000000	1.605522	-1.438288	0.724934
11	27	-0.935307	0.173205	3.000000	1.717883	-0.252174	3.097439
12	27	-0.866025	0.173205	3.000000	1.829091	0.962639	6.165408
13	27	-0.796743	0.173205	3.000000	1.938463	0.408812	4.708549
14	27	-0.727461	0.173205	3.000000	2.045872	-1.505598	0.043329
15	27	-0.658179	0.173205	3.000000	2.151703	-0.326768	2.868085
16	27	-0.588897	0.173205	3.000000	2.256774	-0.130012	2.018036
17	27	-0.519615	0.173205	3.000000	2.362214	-0.201546	2.125592
18	27	-0.450333	0.173205	3.000000	2.469330	1.017310	6.723254
19	27	-0.381051	0.173205	3.000000	2.579438	-0.971677	1.462851
20	27	-0.311769	0.173205	3.000000	2.693705	0.763671	3.624298
21	27	-0.242487	0.173205	3.000000	2.812983	-1.282010	-1.258010
22	27	-0.173205	0.173205	3.000000	2.937666	-0.391159	1.376481
23	27	-0.103923	0.173205	3.000000	3.067575	-1.646805	-1.821551
24	27	-0.034641	0.173205	3.000000	3.201866	0.563872	4.316848
25	27	0.034641	0.173205	3.000000	3.338993	0.363588	4.786526
26	27	0.103923	0.173205	3.000000	3.476709	0.998390	6.268289
27	27	0.173205	0.173205	3.000000	3.612112	1.496088	7.667274
28	27	0.242487	0.173205	3.000000	3.741744	-0.769536	1.294011
29	27	0.311769	0.173205	3.000000	3.861717	1.303434	8.979634
30	27	0.381051	0.173205	3.000000	3.967890	-0.190032	3.604509
31	27	0.450333	0.173205	3.000000	4.056055	0.489299	6.328281
32	27	0.519615	0.173205	3.000000	4.122145	1.507726	8.334265
33	27	0.588897	0.173205	3.000000	4.162447	0.474488	7.525070
34	27	0.658179	0.173205	3.000000	4.173797	0.047652	3.167752
35	27	0.727461	0.173205	3.000000	4.153760	-0.927577	0.975933
36	27	0.796743	0.173205	3.000000	4.100786	-0.675941	-0.184149
37	27	0.866025	0.173205	3.000000	4.014309	-1.399819	-2.196153
38	27	0.935307	0.173205	3.000000	3.894820	-0.892203	-1.065585
39	27	1.004589	0.173205	3.000000	3.743882	-1.455950	-2.870336
40	27	1.073872	0.173205	3.000000	3.564091	1.731829	9.429632
41	27	1.143154	0.173205	3.000000	3.358996	1.638132	7.724543
42	27	1.212436	0.173205	3.000000	3.132975	1.061363	5.849503
43	27	1.281718	0.173205	3.000000	2.891073	0.776544	5.267206
44	27	1.351000	0.173205	3.000000	2.638807	1.504653	7.163322
45	27	1.420282	0.173205	3.000000	2.381968	-0.901259	0.004467
46	27	1.489564	0.173205	3.000000	2.126396	-1.310425	0.238491
47	27	1.558846	0.173205	3.000000	1.877781	0.441094	5.435621
48	27	1.628128	0.173205	3.000000	1.641464	1.617024	4.165217
49	27	1.697410	0.173205	3.000000	1.422267	0.361167	4.741553
0	28	-1.697410	0.242487	3.000000	0.910555	0.901020	5.884717
1	28	-1.628128	0.242487	3.000000	0.920736	-0.439572	3.248908
2	28	-1.558846	0.242487	3.000000	0.950704	-0.910735	1.877878
3	28	-1.489564	0.242487	3.000000	0.999107	1.206830	4.327600
4	28	-1.420282	0.242487	3.000000	1.064006	-1.053257	1.420873
5	28	-1.351000	0.242487	3.000000	1.143014	0.508683	3.415514
6	28	-1.281718	0.242487	3.000000	1.233455	0.651433	2.796001
7	28	-1.212436	0.242487	3.000000	1.332532	1.312678	4.723994
8	28	-1.143154	0.242487	3.000000	1.437504	1.734980	6.845869
9	28	-1.073872	0.242487	3.000000	1.545840	-0.693761	0.428641
10	28	-1.004589	0.242487	3.000000	1.655366	-0.947210	2.112002
11	28	-0.935307	0.242487	3.000000	1.764372	-1.118160	0.552803
12	28	-0.866025	0.242487	3.000000	1.871693	0.617825	3.847199
13	28	-0.796743	0.242487	3.000000	1.976735	1.601432	6.441466
14	28	-0.727461	0.242487	3.000000	2.079476	1.164994	5.307906
15	28	-0.658179	0.242487	3.000000	2.180407	-0.255476	3.686165
16	28	-0.588897	0.242487	3.000000	2.280445	-1.150884	0.167754
17	28	-0.519615	0.242487	3.000000	2.380810	0.458866	5.584335
18	28	-0.450333	0.242487	3.000000	2.482878	-1.194219	-0.152100
19	28	-0.381051	0.242487	3.000000	2.588018	-0.468986	1.910558
20	28	-0.311769	0.242487	3.000000	2.697421	1.536620	6.967660
21	28	-0.242487	0.242487	3.000000	2.811948	1.268619	6.224642
22	28	-0.173205	0.242487	3.000000	2.931981	0.071374	2.022400
23	28	-0.103923	0.242487	3.000000	3.057313	-0.784060	0.353791
24	28	-0.034641	0.242487	3.000000	3.187067	-1.239656	-0.277622
25	28	0.034641	0.242487	3.000000	3.319662	0.007946	3.366280
26	28	0.103923	0.242487	3.000000	3.452822	-0.066110	3.243083
27	28	0.173205	0.242487	3.000000	3.583629	-0.211502	2.336888
28	28	0.242487	0.242487	3.000000	3.708624	0.756559	3.573459
29	28	0.311769	0.242487	3.000000	3.823943	0.234482	2.992683
30	28	0.381051	0.242487	3.000000	3.925488	0.544298	5.579609
31	28	0.450333	0.242487	3.000000	4.009118	-1.118878	-1.229735
32	28	0.519615	0.242487	3.000000	4.070855	-0.955011	-1.538676
33	28	0.588897	0.242487	3.000000	4.107086	-0.201301	2.329668
34	28	0.658179	0.242487	3.000000	4.114759	-0.493114	0.932707
35	28	0.727461	0.242487	3.000000	4.091553	-1.147474	-1.702564
36	28	0.796743	0.242487	3.000000	4.036019	0.014929	3.620918
37	28	0.866025	0.242487	3.000000	3.947683	-0.172650	2.514547
38	28	0.935307	0.242487	3.000000	3.827096	0.322642	4.378539
39	28	1.004589	0.242487	3.000000	3.675851	-0.039217	2.605256
40	28	1.073872	0.242487	3.000000	3.496536	-0.287962	2.578165
41	28	1.143154	0.242487	3.000000	3.292654	-1.267083	-0.597343
42	28	1.212436	0.242487	3.000000	3.068491	-1.695069	-2.126184
43	28	1.281718	0.242487	3.000000	2.828962	0.084157	2.695042
44	28	1.351000	0.242487	3.000000	2.579421	-0.910550	0.626404
45	28	1.420282	0.242487	3.000000	2.325467	0.911165	5.234367
46	28	1.489564	0.242487	3.000000	2.072736	-0.665681	2.578923
47	28	1.558846	0.242487	3.000000	1.826705	1.534115	4.271161
48	28	1.628128	0.242487	3.000000	1.592511	-0.447760	3.053912
49	28	1.697410	0.242487	3.000000	1.374796	0.022983	4.322168
0	29	-1.697410	0.311769	3.000000	0.963100	-1.319305	2.653003
1	29	-1.628128	0.311769	3.000000	0.971879	-0.125586	2.128247
2	29	-1.558846	0.311769	3.000000	1.000591	1.515842	6.050976
3	29	-1.489564	0.311769	3.000000	1.047725	1.491340	3.515648
4	29	-1.420282	0.311769	3.000000	1.111198	0.191121	7.702895
5	29	-1.351000	0.311769	3.000000	1.188495	-0.014002	3.397426
6	29	-1.281718	0.311769	3.000000	1.276843	-0.738069	0.558874
7	29	-1.212436	0.311769	3.000000	1.373381	-0.485574	3.397929
8	29	-1.143154	0.311769	3.000000	1.475336	0.724066	5.088881
9	29	-1.073872	0.311769	3.000000	1.580183	1.315788	6.440500
10	29	-1.004589	0.311769	3.000000	1.685782	0.541570	4.552873
11	29	-0.935307	0.311769	3.000000	1.790485	-0.795684	2.319933
12	29	-0.866025	0.311769	3.000000	1.893207	0.257359	3.261194
13	29	-0.796743	0.311769	3.000000	1.993445	-1.259020	2.051791
14	29	-0.727461	0.311769	3.000000	2.091268	0.794061	4.462053
15	29	-0.658179	0.311769	3.000000	2.187254	-0.334374	3.109815
16	29	-0.588897	0.311769	3.000000	2.282393	1.719649	7.273727
17	29	-0.519615	0.311769	3.000000	2.377961	0.361816	4.126094
18	29	-0.450333	0.311769	3.000000	2.475362	-1.334059	-0.013429
19	29	-0.381051	0.311769	3.000000	2.575973	-1.363693	-0.435033
20	29	-0.311769	0.311769	3.000000	2.680971	-0.924383	2.337737
21	29	-0.242487	0.311769	3.000000	2.791178	-0.361983	2.577755
22	29	-0.173205	0.311769	3.000000	2.906925	0.205032	3.232285
23	29	-0.103923	0.311769	3.000000	3.027946	-0.735635	-0.449488
24	29	-0.034641	0.311769	3.000000	3.153303	-0.383132	2.180426
25	29	0.034641	0.311769	3.000000	3.281364	-0.714500	1.139901
26	29	0.103923	0.311769	3.000000	3.409812	-0.574710	0.389116
27	29	0.173205	0.311769	3.000000	3.535715	-0.128859	1.992778
28	29	0.242487	0.311769	3.000000	3.655624	-0.134860	3.643106
29	29	0.311769	0.311769	3.000000	3.765718	0.068578	3.472469
30	29	0.381051	0.311769	3.000000	3.861971	1.506324	9.460436
31	29	0.450333	0.311769	3.000000	3.940346	-1.434351	-1.778375
32	29	0.519615	0.311769	3.000000	3.996995	0.242463	3.538775
33	29	0.588897	0.311769	3.000000	4.028454	-0.543779	1.296095
34	29	0.658179	0.311769	3.000000	4.031829	-0.805261	0.632089
35	29	0.727461	0.311769	3.000000	4.004962	-1.374233	-0.498192
36	29	0.796743	0.311769	3.000000	3.946555	-1.679902	-2.730967
37	29	0.866025	0.311769	3.000000	3.856265	-0.241686	0.308503
38	29	0.935307	0.311769	3.000000	3.734748	-0.957828	-1.304621
39	29	1.004589	0.311769	3.000000	3.583659	1.525155	7.950946
40	29	1.073872	0.311769	3.000000	3.405606	-0.910426	-0.097732
41	29	1.143154	0.311769	3.000000	3.204060	1.237706	8.965501
42	29	1.212436	0.311769	3.000000	2.983229	-0.832106	1.273071
43	29	1.281718	0.311769	3.000000	2.747899	-0.244609	3.298813
44	29	1.351000	0.311769	3.000000	2.503255	1.300870	7.071579
45	29	1.420282	0.311769	3.000000	2.254688	-0.574976	3.785181
46	29	1.489564	0.311769	3.000000	2.007608	-0.089901	3.796885
47	29	1.558846	0.311769	3.000000	1.767250	0.437042	5.738141
48	29	1.628128	0.311769	3.000000	1.538514	0.813645	1.672969
49	29	1.697410	0.311769	3.000000	1.325821	1.323181	4.393457
0	30	-1.697410	0.381051	3.000000	1.010484	-1.264615	-0.416242
1	30	-1.628128	0.381051	3.000000	1.016083	-0.230256	0.656097
2	30	-1.558846	0.381051	3.000000	1.041651	0.690724	3.482799
3	30	-1.489564	0.381051	3.000000	1.085565	-0.141165	3.066155
4	30	-1.420282	0.381051	3.000000	1.145644	-0.286057	3.086082
5	30	-1.351000	0.381051	3.000000	1.219300	-0.812939	1.570374
6	30	-1.281718	0.381051	3.000000	1.303708	-0.837863	2.088913
7	30	-1.212436	0.381051	3.000000	1.395989	1.525054	5.197794
8	30	-1.143154	0.381051	3.000000	1.493381	1.279490	5.152557
9	30	-1.073872	0.381051	3.000000	1.593397	1.630530	6.518345
10	30	-1.004589	0.381051	3.000000	1.693961	0.053403	3.029458
11	30	-0.935307	0.381051	3.000000	1.793502	-0.195184	0.404478
12	30	-0.866025	0.381051	3.000000	1.891019	-1.027053	0.419048
13	30	-0.796743	0.381051	3.000000	1.986100	-0.358209	4.676544
14	30	-0.727461	0.381051	3.000000	2.078891	1.696479	6.428873
15	30	-0.658179	0.381051	3.000000	2.170034	0.862449	5.509192
16	30	-0.588897	0.381051	3.000000	2.260559	1.071709	4.052035
17	30	-0.519615	0.381051	3.000000	2.351759	1.528216	7.890944
18	30	-0.450333	0.381051	3.000000	2.445028	0.396468	2.985518
19	30	-0.381051	0.381051	3.000000	2.541703	-1.093672	-0.414626
20	30	-0.311769	0.381051	3.000000	2.642898	-1.217207	-1.255825
21	30	-0.242487	0.381051	3.000000	2.749355	1.662540	7.310878
22	30	-0.173205	0.381051	3.000000	2.861315	-0.470689	2.854651
23	30	-0.103923	0.381051	3.000000	2.978415	1.587008	7.880749
24	30	-0.034641	0.381051	3.000000	3.099631	1.028716	4.640466
25	30	0.034641	0.381051	3.000000	3.223257	-1.390404	-1.682565
26	30	0.103923	0.381051	3.000000	3.346932	1.650020	9.012800
27	30	0.173205	0.381051	3.000000	3.467706	0.333336	4.485576
28	30	0.242487	0.381051	3.000000	3.582154	0.490692	3.574666
29	30	0.311769	0.381051	3.000000	3.686515	1.250041	8.726232
30	30	0.381051	0.381051	3.000000	3.776867	1.419485	8.102245
31	30	0.450333	0.381051	3.000000	3.849313	0.750170	7.463361
32	30	0.519615	0.381051	3.000000	3.900174	0.858459	4.894436
33	30	0.588897	0.381051	3.000000	3.926182	-0.355405	1.358498
34	30	0.658179	0.381051	3.000000	3.924653	-1.013288	-1.533815
35	30	0.727461	0.381051	3.000000	3.893637	-0.717872	-0.357512
36	30	0.796743	0.381051	3.000000	3.832036	0.520429	4.915823
37	30	0.866025	0.381051	3.000000	3.739684	-0.999796	-1.176535
38	30	0.935307	0.381051	3.000000	3.617378	-1.607391	-2.569767
39	30	1.004589	0.381051	3.000000	3.466872	-0.061599	4.464516
40	30	1.073872	0.381051	3.000000	3.290818	-0.015132	2.748293
41	30	1.143154	0.381051	3.000000	3.092678	1.656747	8.350377
42	30	1.212436	0.381051	3.000000	2.876591	0.782305	4.331680
43	30	1.281718	0.381051	3.000000	2.647218	0.305325	4.263231
44	30	1.351000	0.381051	3.000000	2.409570	0.351488	4.523367
45	30	1.420282	0.381051	3.000000	2.168820	-1.676627	0.742320
46	30	1.489564	0.381051	3.000000	1.930129	-0.104845	3.684033
47	30	1.558846	0.381051	3.000000	1.698466	1.124745	2.762627
48	30	1.628128	0.381051	3.000000	1.478462	1.216636	3.152586
49	30	1.697410	0.381051	3.000000	1.274277	0.691398	3.241427
0	31	-1.697410	0.450333	3.000000	1.050845	-0.083588	5.009255
1	31	-1.628128	0.450333	3.000000	1.051438	1.340527	5.057329
2	31	-1.558846	0.450333	3.000000	1.071935	-0.320984	3.354597
