u	v	x_coord	y_coord	coef0	coef1	coef2	feat1	feat2	y
5	20	-1.351000	-0.311769	3.000000	1	-1	1.120220	-0.599786	6.269358
6	20	-1.281718	-0.311769	3.000000	1	-1	0.497550	1.482055	7.468890
7	20	-1.212436	-0.311769	3.000000	1	-1	0.071490	0.943002	6.789693
8	20	-1.143154	-0.311769	3.000000	1	-1	0.298150	-0.340258	7.380378
9	20	-1.073872	-0.311769	3.000000	1	-1	-1.687952	-1.321465	5.265799
10	20	-1.004589	-0.311769	3.000000	2	-2	-1.446641	-0.379982	1.922561
11	20	-0.935307	-0.311769	3.000000	2	-2	-0.299492	-1.630779	8.171816
12	20	-0.866025	-0.311769	3.000000	2	-2	-0.649477	1.412330	-0.099927
13	20	-0.796743	-0.311769	3.000000	2	-2	0.460207	0.749686	6.110376
14	20	-0.727461	-0.311769	3.000000	2	-2	-1.479817	0.703143	0.787855
15	20	-0.658179	-0.311769	3.000000	2	-2	-1.276941	0.445060	0.780617
16	20	-0.588897	-0.311769	3.000000	2	-2	0.405902	-1.203178	10.259514
17	20	-0.519615	-0.311769	3.000000	2	-2	0.650610	1.170554	5.057785
18	20	-0.450333	-0.311769	3.000000	3	-3	-0.755355	-0.573137	5.621669
19	20	-0.381051	-0.311769	3.000000	3	-3	0.500340	-0.091186	7.851682
20	20	-0.311769	-0.311769	3.000000	3	-3	-1.329291	0.723371	1.017894
21	20	-0.242487	-0.311769	3.000000	3	-3	1.636506	-0.104675	11.325970
22	20	-0.173205	-0.311769	3.000000	3	-3	-1.398251	1.275519	-2.186085
23	20	-0.103923	-0.311769	3.000000	3	-3	-1.458447	0.989209	-2.192092
24	20	-0.034641	-0.311769	3.000000	3	-3	-1.702190	0.825712	-2.025943
25	20	0.034641	-0.311769	3.000000	4	-4	1.425312	-1.175957	16.382207
26	20	0.103923	-0.311769	3.000000	4	-4	0.107317	-0.351286	7.177910
27	20	0.173205	-0.311769	3.000000	4	-4	-0.615778	-1.131196	8.211902
28	20	0.242487	-0.311769	3.000000	4	-4	0.110785	-0.535864	9.182086
29	20	0.311769	-0.311769	3.000000	4	-4	1.239099	1.517876	4.566769
30	20	0.381051	-0.311769	3.000000	4	-4	0.459685	1.756304	0.713365
31	20	0.450333	-0.311769	3.000000	4	-4	-0.254144	-0.322744	5.764270
32	20	0.519615	-0.311769	3.000000	4	-4	-0.342763	-1.425196	9.824609
33	20	0.588897	-0.311769	3.000000	4	-4	-1.612729	0.460181	-3.793281
34	20	0.658179	-0.311769	3.000000	4	-4	-0.784363	-0.441679	5.230212
35	20	0.727461	-0.311769	3.000000	4	-4	-1.521309	0.185980	-0.540843
36	20	0.796743	-0.311769	3.000000	4	-4	-0.061240	1.620869	-0.063918
37	20	0.866025	-0.311769	3.000000	4	-4	-0.134245	-1.155159	10.545362
38	20	0.935307	-0.311769	3.000000	4	-4	0.111086	-0.402061	7.247106
39	20	1.004589	-0.311769	3.000000	4	-4	-1.579671	-0.963084	2.991299
40	20	1.073872	-0.311769	3.000000	4	-4	0.467943	0.332818	5.669727
41	20	1.143154	-0.311769	3.000000	4	-4	-0.284412	0.157483	3.773883
42	20	1.212436	-0.311769	3.000000	4	-4	-0.324017	-0.816486	7.247320
43	20	1.281718	-0.311769	3.000000	3	-3	-1.112776	0.774582	2.044324
44	20	1.351000	-0.311769	3.000000	3	-3	0.600068	-0.728701	9.024332
45	20	1.420282	-0.311769	3.000000	3	-3	-1.282877	-1.601146	5.343388
46	20	1.489564	-0.311769	3.000000	3	-3	-1.277391	0.240210	3.058770
47	20	1.558846	-0.311769	3.000000	3	-3	-0.722513	1.269603	-0.294819
48	20	1.628128	-0.311769	3.000000	2	-2	-0.062411	-1.678204	9.925799
49	20	1.697410	-0.311769	3.000000	2	-2	-1.032775	1.650929	-1.878892
0	21	-1.697410	-0.242487	3.000000	1	-1	0.313999	-1.348679	8.803368
1	21	-1.628128	-0.242487	3.000000	1	-1	1.391088	0.311886	7.240688
2	21	-1.558846	-0.242487	3.000000	1	-1	-0.349853	-0.574931	5.936135
3	21	-1.489564	-0.242487	3.000000	1	-1	-0.970379	0.376189	3.159692
4	21	-1.420282	-0.242487	3.000000	1	-1	-0.844323	1.549657	2.460157
5	21	-1.351000	-0.242487	3.000000	1	-1	1.167601	1.451213	5.264713
6	21	-1.281718	-0.242487	3.000000	1	-1	-0.375941	0.193923	4.461398
7	21	-1.212436	-0.242487	3.000000	1	-1	-0.967457	-0.534743	5.638912
8	21	-1.143154	-0.242487	3.000000	1	-1	1.285693	1.354379	4.347935
9	21	-1.073872	-0.242487	3.000000	2	-2	1.007468	1.479024	4.399881
10	21	-1.004589	-0.242487	3.000000	2	-2	-1.070441	0.843110	3.295994
11	21	-0.935307	-0.242487	3.000000	2	-2	0.690953	-0.771599	10.353020
12	21	-0.866025	-0.242487	3.000000	2	-2	0.808017	0.339829	6.974733
13	21	-0.796743	-0.242487	3.000000	2	-2	0.380446	-0.268264	7.096643
14	21	-0.727461	-0.242487	3.000000	2	-2	1.055029	0.248956	7.931559
15	21	-0.658179	-0.242487	3.000000	2	-2	0.048298	-0.105931	4.596020
16	21	-0.588897	-0.242487	3.000000	2	-2	1.473951	-0.169667	8.915623
17	21	-0.519615	-0.242487	3.000000	3	-3	1.483486	0.169729	10.988324
18	21	-0.450333	-0.242487	3.000000	3	-3	-1.140267	-1.334575	5.914823
19	21	-0.381051	-0.242487	3.000000	3	-3	-0.707047	-0.103269	3.347206
20	21	-0.311769	-0.242487	3.000000	3	-3	0.652272	-0.756054	10.272916
21	21	-0.242487	-0.242487	3.000000	3	-3	1.274636	-0.955657	10.404581
22	21	-0.173205	-0.242487	3.000000	3	-3	-1.449632	0.963000	0.449272
23	21	-0.103923	-0.242487	3.000000	3	-3	0.343246	0.850096	3.816613
24	21	-0.034641	-0.242487	3.000000	4	-4	0.263754	0.561402	3.781225
25	21	0.034641	-0.242487	3.000000	4	-4	0.502165	0.277281	8.072845
26	21	0.103923	-0.242487	3.000000	4	-4	-1.599844	-0.791549	2.513307
27	21	0.173205	-0.242487	3.000000	4	-4	-0.543392	0.874417	1.521684
28	21	0.242487	-0.242487	3.000000	4	-4	-1.371739	-0.361232	1.569223
29	21	0.311769	-0.242487	3.000000	4	-4	-1.068077	-0.945117	6.212369
30	21	0.381051	-0.242487	3.000000	4	-4	1.086636	-0.243185	11.143174
31	21	0.450333	-0.242487	3.000000	4	-4	-0.189471	0.010980	4.687069
32	21	0.519615	-0.242487	3.000000	4	-4	1.658004	0.042648	12.822875
33	21	0.588897	-0.242487	3.000000	4	-4	1.031108	-1.537341	14.049694
34	21	0.658179	-0.242487	3.000000	4	-4	-0.467219	0.543052	0.733009
35	21	0.727461	-0.242487	3.000000	4	-4	-0.450390	-0.459996	4.812757
36	21	0.796743	-0.242487	3.000000	4	-4	-1.279155	0.525636	-0.440442
37	21	0.866025	-0.242487	3.000000	4	-4	-0.786535	-1.521494	8.778149
38	21	0.935307	-0.242487	3.000000	4	-4	-1.137435	0.861096	-3.289376
39	21	1.004589	-0.242487	3.000000	4	-4	0.829962	1.403687	3.944333
40	21	1.073872	-0.242487	3.000000	4	-4	0.018344	0.599005	4.375232
41	21	1.143154	-0.242487	3.000000	4	-4	0.738600	-0.434618	12.458199
42	21	1.212436	-0.242487	3.000000	4	-4	0.053824	-0.014729	6.884714
43	21	1.281718	-0.242487	3.000000	3	-3	1.357307	1.635834	5.043963
44	21	1.351000	-0.242487	3.000000	3	-3	-0.661139	-0.686168	6.288264
45	21	1.420282	-0.242487	3.000000	3	-3	1.265531	1.557225	6.924721
46	21	1.489564	-0.242487	3.000000	3	-3	-0.789493	0.403504	2.381143
47	21	1.558846	-0.242487	3.000000	3	-3	-0.323105	1.723042	0.978558
48	21	1.628128	-0.242487	3.000000	2	-2	-1.012235	0.406762	3.047223
49	21	1.697410	-0.242487	3.000000	2	-2	-0.652597	1.315729	2.192510
0	22	-1.697410	-0.173205	3.000000	1	-1	-0.402129	1.282925	2.668838
1	22	-1.628128	-0.173205	3.000000	1	-1	-0.482846	1.291909	4.450579
2	22	-1.558846	-0.173205	3.000000	1	-1	0.434619	-0.300111	5.717958
3	22	-1.489564	-0.173205	3.000000	1	-1	1.609702	-0.022664	8.447180
4	22	-1.420282	-0.173205	3.000000	1	-1	0.004849	-0.082472	5.766578
5	22	-1.351000	-0.173205	3.000000	1	-1	-1.528636	-0.469480	5.178010
6	22	-1.281718	-0.173205	3.000000	1	-1	-0.977593	-1.530273	7.013348
7	22	-1.212436	-0.173205	3.000000	1	-1	-0.430237	1.170209	3.582804
8	22	-1.143154	-0.173205	3.000000	2	-2	1.557057	-0.165758	7.744090
9	22	-1.073872	-0.173205	3.000000	2	-2	-0.131873	0.100522	7.449194
10	22	-1.004589	-0.173205	3.000000	2	-2	-0.883950	0.573201	3.858588
11	22	-0.935307	-0.173205	3.000000	2	-2	-1.654785	-0.603785	4.024522
12	22	-0.866025	-0.173205	3.000000	2	-2	0.115439	-0.021007	5.019165
13	22	-0.796743	-0.173205	3.000000	2	-2	-0.892910	0.378488	2.435328
14	22	-0.727461	-0.173205	3.000000	2	-2	-0.840403	0.151610	4.073367
15	22	-0.658179	-0.173205	3.000000	2	-2	0.171232	1.481247	2.696475
16	22	-0.588897	-0.173205	3.000000	2	-2	0.022455	0.788385	4.537862
17	22	-0.519615	-0.173205	3.000000	3	-3	0.463148	1.042386	3.412538
18	22	-0.450333	-0.173205	3.000000	3	-3	-1.654490	1.253716	-2.739045
19	22	-0.381051	-0.173205	3.000000	3	-3	-0.538379	-1.359545	9.503536
20	22	-0.311769	-0.173205	3.000000	3	-3	-0.023975	-0.290017	8.640480
21	22	-0.242487	-0.173205	3.000000	3	-3	-1.656851	0.418092	-1.493594
22	22	-0.173205	-0.173205	3.000000	3	-3	-0.738314	-0.889387	7.096723
23	22	-0.103923	-0.173205	3.000000	3	-3	1.763751	-0.911689	12.970819
24	22	-0.034641	-0.173205	3.000000	4	-4	0.978385	-0.668362	10.467077
25	22	0.034641	-0.173205	3.000000	4	-4	-0.322078	-0.880599	8.495114
26	22	0.103923	-0.173205	3.000000	4	-4	-0.355356	1.694521	-1.579668
27	22	0.173205	-0.173205	3.000000	4	-4	1.486282	1.214358	7.265961
28	22	0.242487	-0.173205	3.000000	4	-4	-0.809746	-1.581259	10.854850
29	22	0.311769	-0.173205	3.000000	4	-4	1.117334	0.086091	9.891490
30	22	0.381051	-0.173205	3.000000	4	-4	0.259934	1.482066	2.419768
31	22	0.450333	-0.173205	3.000000	4	-4	-1.416341	0.824847	-3.684835
32	22	0.519615	-0.173205	3.000000	4	-4	0.364513	-1.616739	14.263062
33	22	0.588897	-0.173205	3.000000	4	-4	0.609053	1.710036	1.699234
34	22	0.658179	-0.173205	3.000000	4	-4	0.410081	-1.339226	13.094696
35	22	0.727461	-0.173205	3.000000	4	-4	0.730843	1.246218	3.228847
36	22	0.796743	-0.173205	3.000000	4	-4	0.416261	1.255299	1.532096
37	22	0.866025	-0.173205	3.000000	4	-4	1.628791	-0.642046	15.052575
38	22	0.935307	-0.173205	3.000000	4	-4	-1.025776	-0.330084	4.025676
39	22	1.004589	-0.173205	3.000000	4	-4	-1.042521	1.267438	-3.820964
40	22	1.073872	-0.173205	3.000000	4	-4	1.369459	1.750240	5.728941
41	22	1.143154	-0.173205	3.000000	4	-4	1.385338	-1.285839	15.560780
42	22	1.212436	-0.173205	3.000000	4	-4	1.252867	-0.114008	11.396029
43	22	1.281718	-0.173205	3.000000	3	-3	0.119417	-0.537755	6.232687
44	22	1.351000	-0.173205	3.000000	3	-3	0.231035	-1.448031	12.401513
45	22	1.420282	-0.173205	3.000000	3	-3	-1.467831	1.170068	-1.288174
46	22	1.489564	-0.173205	3.000000	3	-3	-0.756570	0.066641	4.093727
47	22	1.558846	-0.173205	3.000000	3	-3	-1.137367	0.602422	2.110549
48	22	1.628128	-0.173205	3.000000	2	-2	-1.506258	0.120145	1.288420
49	22	1.697410	-0.173205	3.000000	2	-2	0.660704	1.516819	6.439889
0	23	-1.697410	-0.103923	3.000000	1	-1	1.772322	1.453129	5.197916
1	23	-1.628128	-0.103923	3.000000	1	-1	-1.421277	-1.428373	5.831654
2	23	-1.558846	-0.103923	3.000000	1	-1	0.184417	0.105625	6.473778
3	23	-1.489564	-0.103923	3.000000	1	-1	-0.551790	-0.932584	6.536619
4	23	-1.420282	-0.103923	3.000000	1	-1	-0.038288	-0.067822	5.223201
5	23	-1.351000	-0.103923	3.000000	1	-1	-1.336550	0.544847	3.955575
6	23	-1.281718	-0.103923	3.000000	1	-1	0.675019	-0.153103	7.180132
7	23	-1.212436	-0.103923	3.000000	1	-1	0.621863	1.222899	6.037630
8	23	-1.143154	-0.103923	3.000000	2	-2	-0.594286	1.006875	2.380069
9	23	-1.073872	-0.103923	3.000000	2	-2	1.414402	0.886041	7.993400
10	23	-1.004589	-0.103923	3.000000	2	-2	-0.606144	-1.387228	7.055551
11	23	-0.935307	-0.103923	3.000000	2	-2	-0.912369	-0.619895	4.012541
12	23	-0.866025	-0.103923	3.000000	2	-2	1.071343	-0.855786	7.966350
13	23	-0.796743	-0.103923	3.000000	2	-2	1.524803	-0.939120	10.719107
14	23	-0.727461	-0.103923	3.000000	2	-2	1.194557	1.766528	4.608356
15	23	-0.658179	-0.103923	3.000000	2	-2	-0.705638	-1.381193	7.094932
16	23	-0.588897	-0.103923	3.000000	3	-3	1.242754	-1.023963	11.199339
17	23	-0.519615	-0.103923	3.000000	3	-3	-0.588424	-0.637038	6.312487
18	23	-0.450333	-0.103923	3.000000	3	-3	0.315474	-1.351018	9.079836
19	23	-0.381051	-0.103923	3.000000	3	-3	-0.237235	-0.749983	8.707671
20	23	-0.311769	-0.103923	3.000000	3	-3	-1.240508	0.011660	3.395079
21	23	-0.242487	-0.103923	3.000000	3	-3	0.581714	-0.602470	7.851906
22	23	-0.173205	-0.103923	3.000000	3	-3	-0.955614	0.842127	0.619262
23	23	-0.103923	-0.103923	3.000000	3	-3	0.920005	1.410041	4.081759
24	23	-0.034641	-0.103923	3.000000	4	-4	-1.465918	-1.317162	4.985273
25	23	0.034641	-0.103923	3.000000	4	-4	0.904689	0.619859	5.791511
26	23	0.103923	-0.103923	3.000000	4	-4	-1.086554	1.458804	-2.832628
27	23	0.173205	-0.103923	3.000000	4	-4	0.843933	-0.973178	14.076271
28	23	0.242487	-0.103923	3.000000	4	-4	1.091587	-1.675633	15.507246
29	23	0.311769	-0.103923	3.000000	4	-4	1.323515	-0.627084	13.231339
30	23	0.381051	-0.103923	3.000000	4	-4	0.117297	-1.410928	9.735754
31	23	0.450333	-0.103923	3.000000	4	-4	-1.352099	1.239338	-4.020565
32	23	0.519615	-0.103923	3.000000	4	-4	-0.493200	1.491246	-1.411754
33	23	0.588897	-0.103923	3.000000	4	-4	1.211663	-1.013792	14.069450
34	23	0.658179	-0.103923	3.000000	4	-4	0.782909	-1.030761	12.791228
35	23	0.727461	-0.103923	3.000000	4	-4	0.367921	-0.385978	10.027129
36	23	0.796743	-0.103923	3.000000	4	-4	0.554586	-0.367850	9.559877
37	23	0.866025	-0.103923	3.000000	4	-4	-0.831751	0.166425	1.805560
38	23	0.935307	-0.103923	3.000000	4	-4	-1.536427	-1.174022	5.552332
39	23	1.004589	-0.103923	3.000000	4	-4	0.177601	-1.026860	12.018727
40	23	1.073872	-0.103923	3.000000	4	-4	0.199142	-1.242869	11.421529
41	23	1.143154	-0.103923	3.000000	4	-4	0.538321	-0.730374	11.207661
42	23	1.212436	-0.103923	3.000000	4	-4	1.290415	-0.947179	15.694222
43	23	1.281718	-0.103923	3.000000	3	-3	0.808093	1.438290	5.900952
44	23	1.351000	-0.103923	3.000000	3	-3	0.712057	0.203281	7.600696
45	23	1.420282	-0.103923	3.000000	3	-3	1.228940	-0.620858	11.105394
46	23	1.489564	-0.103923	3.000000	3	-3	-0.031796	0.397363	4.824296
47	23	1.558846	-0.103923	3.000000	3	-3	1.643262	-1.427456	15.673575
48	23	1.628128	-0.103923	3.000000	2	-2	-0.485512	0.393507	2.591366
49	23	1.697410	-0.103923	3.000000	2	-2	1.686477	0.893331	7.145255
0	24	-1.697410	-0.034641	3.000000	1	-1	0.352184	0.258966	5.011355
1	24	-1.628128	-0.034641	3.000000	1	-1	-1.640054	-1.238377	5.328339
2	24	-1.558846	-0.034641	3.000000	1	-1	-1.085221	0.975984	3.395769
3	24	-1.489564	-0.034641	3.000000	1	-1	0.428679	0.465928	6.026425
4	24	-1.420282	-0.034641	3.000000	1	-1	-1.459998	-0.645319	5.223608
5	24	-1.351000	-0.034641	3.000000	1	-1	-0.486368	-0.401160	7.879213
6	24	-1.281718	-0.034641	3.000000	1	-1	1.303384	-0.651661	9.810522
7	24	-1.212436	-0.034641	3.000000	2	-2	0.651141	-1.410390	10.476009
8	24	-1.143154	-0.034641	3.000000	2	-2	-1.594504	1.010825	-0.220063
9	24	-1.073872	-0.034641	3.000000	2	-2	-1.537585	1.416675	-0.796401
10	24	-1.004589	-0.034641	3.000000	2	-2	0.407121	-1.549638	11.416645
11	24	-0.935307	-0.034641	3.000000	2	-2	0.096313	-1.371713	9.087647
12	24	-0.866025	-0.034641	3.000000	2	-2	1.010424	0.088008	5.866109
13	24	-0.796743	-0.034641	3.000000	2	-2	1.255317	-1.666166	11.888871
14	24	-0.727461	-0.034641	3.000000	2	-2	-0.312763	0.743469	4.116889
15	24	-0.658179	-0.034641	3.000000	2	-2	1.158547	1.040473	4.974711
16	24	-0.588897	-0.034641	3.000000	3	-3	-0.612009	-1.588883	9.638642
17	24	-0.519615	-0.034641	3.000000	3	-3	-0.476588	-0.359019	4.842773
18	24	-0.450333	-0.034641	3.000000	3	-3	-1.167122	-0.620132	3.968086
19	24	-0.381051	-0.034641	3.000000	3	-3	-0.797305	1.574615	-1.261580
20	24	-0.311769	-0.034641	3.000000	3	-3	-0.652364	-0.396545	3.933662
21	24	-0.242487	-0.034641	3.000000	3	-3	-1.240942	-0.942445	4.781666
22	24	-0.173205	-0.034641	3.000000	3	-3	-1.344211	-0.193223	3.894766
23	24	-0.103923	-0.034641	3.000000	4	-4	-1.002444	1.611786	-5.586535
24	24	-0.034641	-0.034641	3.000000	4	-4	1.152887	1.168265	4.855098
25	24	0.034641	-0.034641	3.000000	4	-4	0.154965	-1.367214	11.752432
26	24	0.103923	-0.034641	3.000000	4	-4	0.095177	1.002823	0.757672
27	24	0.173205	-0.034641	3.000000	4	-4	1.546704	-0.000312	12.224965
28	24	0.242487	-0.034641	3.000000	4	-4	-1.621913	0.868250	-3.865607
29	24	0.311769	-0.034641	3.000000	4	-4	0.626149	1.690029	2.487934
30	24	0.381051	-0.034641	3.000000	4	-4	-0.090703	1.421353	-1.741066
31	24	0.450333	-0.034641	3.000000	4	-4	-0.923498	0.461702	-1.525571
32	24	0.519615	-0.034641	3.000000	4	-4	-0.019302	-0.705751	8.440703
33	24	0.588897	-0.034641	3.000000	4	-4	0.256780	1.603579	2.465990
34	24	0.658179	-0.034641	3.000000	4	-4	-0.831035	-0.103447	2.247350
35	24	0.727461	-0.034641	3.000000	4	-4	-0.549385	1.353001	-1.809609
36	24	0.796743	-0.034641	3.000000	4	-4	-1.136071	0.787145	0.436658
37	24	0.866025	-0.034641	3.000000	4	-4	0.033195	-0.471550	8.858571
38	24	0.935307	-0.034641	3.000000	4	-4	1.430280	0.242944	11.991256
39	24	1.004589	-0.034641	3.000000	4	-4	-0.115151	-1.087747	9.649291
40	24	1.073872	-0.034641	3.000000	4	-4	-1.487825	0.131938	0.812178
41	24	1.143154	-0.034641	3.000000	4	-4	-0.228122	1.077172	-0.841283
42	24	1.212436	-0.034641	3.000000	4	-4	0.034682	-1.414455	10.222921
43	24	1.281718	-0.034641	3.000000	3	-3	-1.127687	1.621644	-2.828093
44	24	1.351000	-0.034641	3.000000	3	-3	-0.559889	-1.540678	8.955348
45	24	1.420282	-0.034641	3.000000	3	-3	1.212757	0.462408	9.101385
46	24	1.489564	-0.034641	3.000000	3	-3	-1.674089	-1.570759	5.755572
47	24	1.558846	-0.034641	3.000000	2	-2	1.062572	-0.077913	9.143175
48	24	1.628128	-0.034641	3.000000	2	-2	0.177826	-1.595821	11.064789
49	24	1.697410	-0.034641	3.000000	2	-2	0.426659	1.720562	3.075450
0	25	-1.697410	0.034641	3.000000	1	-1	-0.693123	0.260882	5.842310
1	25	-1.628128	0.034641	3.000000	1	-1	0.014167	1.629915	2.694612
2	25	-1.558846	0.034641	3.000000	1	-1	-0.327617	1.658156	4.971941
3	25	-1.489564	0.034641	3.000000	1	-1	-0.011513	-0.096177	6.806985
4	25	-1.420282	0.034641	3.000000	1	-1	-1.324535	-0.512006	6.403965
5	25	-1.351000	0.034641	3.000000	1	-1	-1.438232	-1.329467	5.227061
6	25	-1.281718	0.034641	3.000000	2	-2	0.746336	-1.050610	9.083505
7	25	-1.212436	0.034641	3.000000	2	-2	0.409313	-1.319783	10.209015
8	25	-1.143154	0.034641	3.000000	2	-2	1.485875	0.352805	8.606673
9	25	-1.073872	0.034641	3.000000	2	-2	-0.256251	-0.867409	7.005456
10	25	-1.004589	0.034641	3.000000	2	-2	-1.111725	-0.956490	5.395450
11	25	-0.935307	0.034641	3.000000	2	-2	-0.031163	-1.242151	7.973772
12	25	-0.866025	0.034641	3.000000	2	-2	-1.641963	0.258320	2.099100
13	25	-0.796743	0.034641	3.000000	2	-2	1.671927	-1.195853	10.693937
14	25	-0.727461	0.034641	3.000000	2	-2	1.591329	0.919633	7.778919
15	25	-0.658179	0.034641	3.000000	3	-3	0.645912	-0.965126	10.124361
16	25	-0.588897	0.034641	3.000000	3	-3	1.314811	-0.396341	11.131157
17	25	-0.519615	0.034641	3.000000	3	-3	0.317679	0.422843	6.359136
18	25	-0.450333	0.034641	3.000000	3	-3	-0.242522	0.582187	4.733505
19	25	-0.381051	0.034641	3.000000	3	-3	1.415108	0.681007	9.113957
20	25	-0.311769	0.034641	3.000000	3	-3	-1.304198	1.111308	-0.996456
21	25	-0.242487	0.034641	3.000000	3	-3	-1.581357	-0.938054	4.953475
22	25	-0.173205	0.034641	3.000000	3	-3	-1.233387	0.159045	0.962391
23	25	-0.103923	0.034641	3.000000	4	-4	-1.256654	-0.123667	1.515860
24	25	-0.034641	0.034641	3.000000	4	-4	-0.378232	-1.603733	11.241575
25	25	0.034641	0.034641	3.000000	4	-4	-0.129283	-1.311482	10.181734
26	25	0.103923	0.034641	3.000000	4	-4	-0.772744	-0.773695	6.590902
27	25	0.173205	0.034641	3.000000	4	-4	-1.640509	0.852654	-4.855103
28	25	0.242487	0.034641	3.000000	4	-4	0.036123	-1.090677	11.358870
29	25	0.311769	0.034641	3.000000	4	-4	-1.188134	-0.910074	3.546937
30	25	0.381051	0.034641	3.000000	4	-4	0.527646	0.973880	4.077297
31	25	0.450333	0.034641	3.000000	4	-4	1.521517	0.169086	11.259466
32	25	0.519615	0.034641	3.000000	4	-4	-0.866667	0.474974	2.615789
33	25	0.588897	0.034641	3.000000	4	-4	1.310951	-0.015944	10.218794
34	25	0.658179	0.034641	3.000000	4	-4	1.489843	-0.454009	13.920164
35	25	0.727461	0.034641	3.000000	4	-4	0.337459	-1.577086	15.473042
36	25	0.796743	0.034641	3.000000	4	-4	-0.812927	-1.602540	7.977235
37	25	0.866025	0.034641	3.000000	4	-4	-1.511249	-1.005018	4.013940
38	25	0.935307	0.034641	3.000000	4	-4	-0.079615	-1.403433	11.351620
39	25	1.004589	0.034641	3.000000	4	-4	0.927778	0.631817	8.915771
40	25	1.073872	0.034641	3.000000	4	-4	-0.354060	0.118864	4.923710
41	25	1.143154	0.034641	3.000000	4	-4	-0.846814	-1.242459	6.820574
42	25	1.212436	0.034641	3.000000	4	-4	-0.438488	1.565872	-0.235166
43	25	1.281718	0.034641	3.000000	3	-3	0.812749	-0.937907	12.336629
44	25	1.351000	0.034641	3.000000	3	-3	1.385453	1.030902	7.311256
45	25	1.420282	0.034641	3.000000	3	-3	1.409441	-1.120912	14.720970
46	25	1.489564	0.034641	3.000000	3	-3	0.267870	0.719891	4.326246
47	25	1.558846	0.034641	3.000000	2	-2	1.034632	-1.150281	11.553167
48	25	1.628128	0.034641	3.000000	2	-2	1.065433	-0.678182	9.094685
49	25	1.697410	0.034641	3.000000	2	-2	1.643436	1.097663	9.515436
0	26	-1.697410	0.103923	3.000000	1	-1	1.696607	-1.180286	9.906533
1	26	-1.628128	0.103923	3.000000	1	-1	1.276417	-1.225862	8.556996
2	26	-1.558846	0.103923	3.000000	1	-1	0.923156	1.335509	5.580628
3	26	-1.489564	0.103923	3.000000	1	-1	1.368973	-0.980316	8.494041
4	26	-1.420282	0.103923	3.000000	1	-1	-1.564002	1.681800	-0.225394
5	26	-1.351000	0.103923	3.000000	2	-2	-0.446001	1.005564	3.571141
6	26	-1.281718	0.103923	3.000000	2	-2	0.819263	-1.355251	10.915267
7	26	-1.212436	0.103923	3.000000	2	-2	-0.686518	-1.640997	7.719755
8	26	-1.143154	0.103923	3.000000	2	-2	0.842269	-1.392342	10.425095
9	26	-1.073872	0.103923	3.000000	2	-2	1.392660	-1.233657	10.673736
10	26	-1.004589	0.103923	3.000000	2	-2	0.073711	-0.847675	8.611963
11	26	-0.935307	0.103923	3.000000	2	-2	-1.664970	0.600451	2.091965
12	26	-0.866025	0.103923	3.000000	2	-2	1.673164	0.235026	9.210336
13	26	-0.796743	0.103923	3.000000	2	-2	0.514990	0.672977	5.876955
14	26	-0.727461	0.103923	3.000000	2	-2	-1.219476	-0.975996	5.553747
15	26	-0.658179	0.103923	3.000000	3	-3	-1.181897	-0.977206	5.303486
16	26	-0.588897	0.103923	3.000000	3	-3	0.491106	-0.674750	10.455329
17	26	-0.519615	0.103923	3.000000	3	-3	-0.413478	-0.970219	7.327585
18	26	-0.450333	0.103923	3.000000	3	-3	0.263760	1.677206	1.221452
19	26	-0.381051	0.103923	3.000000	3	-3	-0.602456	-1.595180	7.365533
20	26	-0.311769	0.103923	3.000000	3	-3	0.205301	-1.580257	11.552901
21	26	-0.242487	0.103923	3.000000	3	-3	-0.645492	1.020458	-0.900562
22	26	-0.173205	0.103923	3.000000	3	-3	-1.386566	0.083993	2.447684
23	26	-0.103923	0.103923	3.000000	4	-4	-0.009001	1.466583	-0.966865
24	26	-0.034641	0.103923	3.000000	4	-4	-0.449082	-0.604217	6.752564
25	26	0.034641	0.103923	3.000000	4	-4	0.658622	0.312182	6.074250
26	26	0.103923	0.103923	3.000000	4	-4	-1.038726	1.273723	-3.000721
27	26	0.173205	0.103923	3.000000	4	-4	-0.481432	-0.804056	6.253352
28	26	0.242487	0.103923	3.000000	4	-4	0.883763	-1.454645	17.136785
29	26	0.311769	0.103923	3.000000	4	-4	1.575594	-1.185353	17.750550
30	26	0.381051	0.103923	3.000000	4	-4	-1.219450	0.635737	1.750892
31	26	0.450333	0.103923	3.000000	4	-4	-0.997894	-1.159389	7.650545
32	26	0.519615	0.103923	3.000000	4	-4	1.396630	-1.681045	17.871488
33	26	0.588897	0.103923	3.000000	4	-4	-0.150062	1.267016	-0.306715
34	26	0.658179	0.103923	3.000000	4	-4	0.251134	-0.346734	7.747663
35	26	0.727461	0.103923	3.000000	4	-4	1.078445	-1.682438	17.644234
36	26	0.796743	0.103923	3.000000	4	-4	1.609759	1.367996	5.404567
37	26	0.866025	0.103923	3.000000	4	-4	1.368267	-0.676613	15.019864
38	26	0.935307	0.103923	3.000000	4	-4	0.494981	1.229716	3.522132
39	26	1.004589	0.103923	3.000000	4	-4	0.558049	0.822141	4.627708
40	26	1.073872	0.103923	3.000000	4	-4	1.213364	-0.054957	12.652793
41	26	1.143154	0.103923	3.000000	4	-4	-0.614180	-0.444270	6.232615
