u	v	x_coord	y_coord	group	intercept	beta_feat1
2	25	-1.558846	0.034641	4	3.02765124071979	1.32145714812124
3	25	-1.489564	0.034641	4	3.02765124071979	1.32145714812124
4	25	-1.420282	0.034641	4	3.02765124071979	1.32145714812124
5	25	-1.351	0.034641	4	3.02765124071979	1.32145714812124
6	25	-1.281718	0.034641	4	3.02765124071979	1.32145714812124
7	25	-1.212436	0.034641	4	3.02765124071979	1.32145714812124
8	25	-1.143154	0.034641	4	3.02765124071979	1.32145714812124
9	25	-1.073872	0.034641	4	3.02765124071979	1.32145714812124
10	25	-1.004589	0.034641	4	3.02765124071979	1.32145714812124
11	25	-0.935307	0.034641	4	3.02765124071979	1.32145714812124
12	25	-0.866025	0.034641	4	3.02765124071979	1.32145714812124
13	25	-0.796743	0.034641	4	3.02765124071979	1.32145714812124
14	25	-0.727461	0.034641	4	3.02765124071979	1.32145714812124
15	25	-0.658179	0.034641	4	3.02765124071979	1.32145714812124
16	25	-0.588897	0.034641	3	3.04446792206953	3.25198464615796
17	25	-0.519615	0.034641	3	3.04446792206953	3.25198464615796
18	25	-0.450333	0.034641	3	3.04446792206953	3.25198464615796
19	25	-0.381051	0.034641	3	3.04446792206953	3.25198464615796
20	25	-0.311769	0.034641	3	3.04446792206953	3.25198464615796
21	25	-0.242487	0.034641	3	3.04446792206953	3.25198464615796
22	25	-0.173205	0.034641	3	3.04446792206953	3.25198464615796
23	25	-0.103923	0.034641	3	3.04446792206953	3.25198464615796
24	25	-0.034641	0.034641	3	3.04446792206953	3.25198464615796
25	25	0.034641	0.034641	3	3.04446792206953	3.25198464615796
26	25	0.103923	0.034641	3	3.04446792206953	3.25198464615796
27	25	0.173205	0.034641	3	3.04446792206953	3.25198464615796
28	25	0.242487	0.034641	3	3.04446792206953	3.25198464615796
29	25	0.311769	0.034641	3	3.04446792206953	3.25198464615796
30	25	0.381051	0.034641	3	3.04446792206953	3.25198464615796
31	25	0.450333	0.034641	3	3.04446792206953	3.25198464615796
32	25	0.519615	0.034641	3	3.04446792206953	3.25198464615796
33	25	0.588897	0.034641	3	3.04446792206953	3.25198464615796
34	25	0.658179	0.034641	3	3.04446792206953	3.25198464615796
35	25	0.727461	0.034641	3	3.04446792206953	3.25198464615796
36	25	0.796743	0.034641	3	3.04446792206953	3.25198464615796
37	25	0.866025	0.034641	3	3.04446792206953	3.25198464615796
38	25	0.935307	0.034641	3	3.04446792206953	3.25198464615796
39	25	1.004589	0.034641	3	3.04446792206953	3.25198464615796
40	25	1.073872	0.034641	3	3.04446792206953	3.25198464615796
41	25	1.143154	0.034641	3	3.04446792206953	3.25198464615796
42	25	1.212436	0.034641	3	3.04446792206953	3.25198464615796
43	25	1.281718	0.034641	1	3.0271432633197	2.4731219104427
44	25	1.351	0.034641	1	3.0271432633197	2.4731219104427
45	25	1.420282	0.034641	1	3.0271432633197	2.4731219104427
46	25	1.489564	0.034641	5	3.10944731307597	1.00190376911727
47	25	1.558846	0.034641	5	3.10944731307597	1.00190376911727
48	25	1.628128	0.034641	5	3.10944731307597	1.00190376911727
49	25	1.69741	0.034641	1	3.0271432633197	2.4731219104427
0	26	-1.69741	0.103923	4	3.02765124071979	1.32145714812124
1	26	-1.628128	0.103923	4	3.02765124071979	1.32145714812124
2	26	-1.558846	0.103923	4	3.02765124071979	1.32145714812124
3	26	-1.489564	0.103923	4	3.02765124071979	1.32145714812124
4	26	-1.420282	0.103923	4	3.02765124071979	1.32145714812124
5	26	-1.351	0.103923	4	3.02765124071979	1.32145714812124
6	26	-1.281718	0.103923	4	3.02765124071979	1.32145714812124
7	26	-1.212436	0.103923	4	3.02765124071979	1.32145714812124
8	26	-1.143154	0.103923	4	3.02765124071979	1.32145714812124
9	26	-1.073872	0.103923	4	3.02765124071979	1.32145714812124
10	26	-1.004589	0.103923	4	3.02765124071979	1.32145714812124
11	26	-0.935307	0.103923	4	3.02765124071979	1.32145714812124
12	26	-0.866025	0.103923	4	3.02765124071979	1.32145714812124
13	26	-0.796743	0.103923	4	3.02765124071979	1.32145714812124
14	26	-0.727461	0.103923	4	3.02765124071979	1.32145714812124
15	26	-0.658179	0.103923	4	3.02765124071979	1.32145714812124
16	26	-0.588897	0.103923	3	3.04446792206953	3.25198464615796
17	26	-0.519615	0.103923	3	3.04446792206953	3.25198464615796
18	26	-0.450333	0.103923	3	3.04446792206953	3.25198464615796
19	26	-0.381051	0.103923	3	3.04446792206953	3.25198464615796
20	26	-0.311769	0.103923	3	3.04446792206953	3.25198464615796
21	26	-0.242487	0.103923	3	3.04446792206953	3.25198464615796
22	26	-0.173205	0.103923	3	3.04446792206953	3.25198464615796
23	26	-0.103923	0.103923	3	3.04446792206953	3.25198464615796
24	26	-0.034641	0.103923	3	3.04446792206953	3.25198464615796
25	26	0.034641	0.103923	3	3.04446792206953	3.25198464615796
26	26	0.103923	0.103923	3	3.04446792206953	3.25198464615796
27	26	0.173205	0.103923	3	3.04446792206953	3.25198464615796
28	26	0.242487	0.103923	3	3.04446792206953	3.25198464615796
29	26	0.311769	0.103923	3	3.04446792206953	3.25198464615796
30	26	0.381051	0.103923	3	3.04446792206953	3.25198464615796
31	26	0.450333	0.103923	3	3.04446792206953	3.25198464615796
32	26	0.519615	0.103923	3	3.04446792206953	3.25198464615796
33	26	0.588897	0.103923	3	3.04446792206953	3.25198464615796
34	26	0.658179	0.103923	3	3.04446792206953	3.25198464615796
35	26	0.727461	0.103923	3	3.04446792206953	3.25198464615796
36	26	0.796743	0.103923	3	3.04446792206953	3.25198464615796
37	26	0.866025	0.103923	3	3.04446792206953	3.25198464615796
38	26	0.935307	0.103923	3	3.04446792206953	3.25198464615796
39	26	1.004589	0.103923	3	3.04446792206953	3.25198464615796
40	26	1.073872	0.103923	3	3.04446792206953	3.25198464615796
41	26	1.143154	0.103923	3	3.04446792206953	3.25198464615796
42	26	1.212436	0.103923	3	3.04446792206953	3.25198464615796
43	26	1.281718	0.103923	5	3.10944731307597	1.00190376911727
44	26	1.351	0.103923	5	3.10944731307597	1.00190376911727
45	26	1.420282	0.103923	5	3.10944731307597	1.00190376911727
46	26	1.489564	0.103923	5	3.10944731307597	1.00190376911727
47	26	1.558846	0.103923	5	3.10944731307597	1.00190376911727
48	26	1.628128	0.103923	5	3.10944731307597	1.00190376911727
49	26	1.69741	0.103923	5	3.10944731307597	1.00190376911727
0	27	-1.69741	0.173205	4	3.02765124071979	1.32145714812124
1	27	-1.628128	0.173205	4	3.02765124071979	1.32145714812124
2	27	-1.558846	0.173205	4	3.02765124071979	1.32145714812124
3	27	-1.489564	0.173205	4	3.02765124071979	1.32145714812124
4	27	-1.420282	0.173205	4	3.02765124071979	1.32145714812124
5	27	-1.351	0.173205	4	3.02765124071979	1.32145714812124
6	27	-1.281718	0.173205	4	3.02765124071979	1.32145714812124
7	27	-1.212436	0.173205	4	3.02765124071979	1.32145714812124
8	27	-1.143154	0.173205	4	3.02765124071979	1.32145714812124
9	27	-1.073872	0.173205	3	3.04446792206953	3.25198464615796
10	27	-1.004589	0.173205	4	3.02765124071979	1.32145714812124
11	27	-0.935307	0.173205	4	3.02765124071979	1.32145714812124
12	27	-0.866025	0.173205	4	3.02765124071979	1.32145714812124
13	27	-0.796743	0.173205	4	3.02765124071979	1.32145714812124
14	27	-0.727461	0.173205	4	3.02765124071979	1.32145714812124
15	27	-0.658179	0.173205	4	3.02765124071979	1.32145714812124
16	27	-0.588897	0.173205	3	3.04446792206953	3.25198464615796
17	27	-0.519615	0.173205	3	3.04446792206953	3.25198464615796
18	27	-0.450333	0.173205	3	3.04446792206953	3.25198464615796
19	27	-0.381051	0.173205	3	3.04446792206953	3.25198464615796
20	27	-0.311769	0.173205	3	3.04446792206953	3.25198464615796
21	27	-0.242487	0.173205	3	3.04446792206953	3.25198464615796
22	27	-0.173205	0.173205	3	3.04446792206953	3.25198464615796
23	27	-0.103923	0.173205	3	3.04446792206953	3.25198464615796
24	27	-0.034641	0.173205	3	3.04446792206953	3.25198464615796
25	27	0.034641	0.173205	3	3.04446792206953	3.25198464615796
26	27	0.103923	0.173205	3	3.04446792206953	3.25198464615796
27	27	0.173205	0.173205	3	3.04446792206953	3.25198464615796
28	27	0.242487	0.173205	3	3.04446792206953	3.25198464615796
29	27	0.311769	0.173205	3	3.04446792206953	3.25198464615796
30	27	0.381051	0.173205	3	3.04446792206953	3.25198464615796
31	27	0.450333	0.173205	3	3.04446792206953	3.25198464615796
32	27	0.519615	0.173205	3	3.04446792206953	3.25198464615796
33	27	0.588897	0.173205	3	3.04446792206953	3.25198464615796
34	27	0.658179	0.173205	3	3.04446792206953	3.25198464615796
35	27	0.727461	0.173205	3	3.04446792206953	3.25198464615796
36	27	0.796743	0.173205	3	3.04446792206953	3.25198464615796
37	27	0.866025	0.173205	3	3.04446792206953	3.25198464615796
38	27	0.935307	0.173205	3	3.04446792206953	3.25198464615796
39	27	1.004589	0.173205	3	3.04446792206953	3.25198464615796
40	27	1.073872	0.173205	3	3.04446792206953	3.25198464615796
41	27	1.143154	0.173205	3	3.04446792206953	3.25198464615796
42	27	1.212436	0.173205	3	3.04446792206953	3.25198464615796
43	27	1.281718	0.173205	5	3.10944731307597	1.00190376911727
44	27	1.351	0.173205	5	3.10944731307597	1.00190376911727
45	27	1.420282	0.173205	5	3.10944731307597	1.00190376911727
46	27	1.489564	0.173205	5	3.10944731307597	1.00190376911727
47	27	1.558846	0.173205	5	3.10944731307597	1.00190376911727
48	27	1.628128	0.173205	5	3.10944731307597	1.00190376911727
49	27	1.69741	0.173205	5	3.10944731307597	1.00190376911727
0	28	-1.69741	0.242487	4	3.02765124071979	1.32145714812124
1	28	-1.628128	0.242487	4	3.02765124071979	1.32145714812124
2	28	-1.558846	0.242487	4	3.02765124071979	1.32145714812124
3	28	-1.489564	0.242487	4	3.02765124071979	1.32145714812124
4	28	-1.420282	0.242487	4	3.02765124071979	1.32145714812124
5	28	-1.351	0.242487	4	3.02765124071979	1.32145714812124
6	28	-1.281718	0.242487	4	3.02765124071979	1.32145714812124
7	28	-1.212436	0.242487	4	3.02765124071979	1.32145714812124
8	28	-1.143154	0.242487	4	3.02765124071979	1.32145714812124
9	28	-1.073872	0.242487	4	3.02765124071979	1.32145714812124
10	28	-1.004589	0.242487	4	3.02765124071979	1.32145714812124
11	28	-0.935307	0.242487	4	3.02765124071979	1.32145714812124
12	28	-0.866025	0.242487	4	3.02765124071979	1.32145714812124
13	28	-0.796743	0.242487	4	3.02765124071979	1.32145714812124
14	28	-0.727461	0.242487	4	3.02765124071979	1.32145714812124
15	28	-0.658179	0.242487	4	3.02765124071979	1.32145714812124
16	28	-0.588897	0.242487	3	3.04446792206953	3.25198464615796
17	28	-0.519615	0.242487	3	3.04446792206953	3.25198464615796
18	28	-0.450333	0.242487	3	3.04446792206953	3.25198464615796
19	28	-0.381051	0.242487	3	3.04446792206953	3.25198464615796
20	28	-0.311769	0.242487	3	3.04446792206953	3.25198464615796
21	28	-0.242487	0.242487	3	3.04446792206953	3.25198464615796
22	28	-0.173205	0.242487	3	3.04446792206953	3.25198464615796
23	28	-0.103923	0.242487	3	3.04446792206953	3.25198464615796
24	28	-0.034641	0.242487	3	3.04446792206953	3.25198464615796
25	28	0.034641	0.242487	3	3.04446792206953	3.25198464615796
26	28	0.103923	0.242487	3	3.04446792206953	3.25198464615796
27	28	0.173205	0.242487	3	3.04446792206953	3.25198464615796
28	28	0.242487	0.242487	3	3.04446792206953	3.25198464615796
29	28	0.311769	0.242487	3	3.04446792206953	3.25198464615796
30	28	0.381051	0.242487	3	3.04446792206953	3.25198464615796
31	28	0.450333	0.242487	3	3.04446792206953	3.25198464615796
32	28	0.519615	0.242487	3	3.04446792206953	3.25198464615796
33	28	0.588897	0.242487	3	3.04446792206953	3.25198464615796
34	28	0.658179	0.242487	3	3.04446792206953	3.25198464615796
35	28	0.727461	0.242487	3	3.04446792206953	3.25198464615796
36	28	0.796743	0.242487	3	3.04446792206953	3.25198464615796
37	28	0.866025	0.242487	3	3.04446792206953	3.25198464615796
38	28	0.935307	0.242487	3	3.04446792206953	3.25198464615796
39	28	1.004589	0.242487	3	3.04446792206953	3.25198464615796
40	28	1.073872	0.242487	3	3.04446792206953	3.25198464615796
41	28	1.143154	0.242487	3	3.04446792206953	3.25198464615796
42	28	1.212436	0.242487	3	3.04446792206953	3.25198464615796
43	28	1.281718	0.242487	5	3.10944731307597	1.00190376911727
44	28	1.351	0.242487	5	3.10944731307597	1.00190376911727
45	28	1.420282	0.242487	5	3.10944731307597	1.00190376911727
46	28	1.489564	0.242487	5	3.10944731307597	1.00190376911727
47	28	1.558846	0.242487	5	3.10944731307597	1.00190376911727
48	28	1.628128	0.242487	5	3.10944731307597	1.00190376911727
49	28	1.69741	0.242487	5	3.10944731307597	1.00190376911727
0	29	-1.69741	0.311769	4	3.02765124071979	1.32145714812124
1	29	-1.628128	0.311769	4	3.02765124071979	1.32145714812124
2	29	-1.558846	0.311769	4	3.02765124071979	1.32145714812124
3	29	-1.489564	0.311769	4	3.02765124071979	1.32145714812124
4	29	-1.420282	0.311769	4	3.02765124071979	1.32145714812124
5	29	-1.351	0.311769	4	3.02765124071979	1.32145714812124
6	29	-1.281718	0.311769	4	3.02765124071979	1.32145714812124
7	29	-1.212436	0.311769	4	3.02765124071979	1.32145714812124
8	29	-1.143154	0.311769	4	3.02765124071979	1.32145714812124
9	29	-1.073872	0.311769	4	3.02765124071979	1.32145714812124
10	29	-1.004589	0.311769	4	3.02765124071979	1.32145714812124
11	29	-0.935307	0.311769	4	3.02765124071979	1.32145714812124
12	29	-0.866025	0.311769	4	3.02765124071979	1.32145714812124
13	29	-0.796743	0.311769	4	3.02765124071979	1.32145714812124
14	29	-0.727461	0.311769	4	3.02765124071979	1.32145714812124
15	29	-0.658179	0.311769	4	3.02765124071979	1.32145714812124
16	29	-0.588897	0.311769	3	3.04446792206953	3.25198464615796
17	29	-0.519615	0.311769	3	3.04446792206953	3.25198464615796
18	29	-0.450333	0.311769	3	3.04446792206953	3.25198464615796
19	29	-0.381051	0.311769	3	3.04446792206953	3.25198464615796
20	29	-0.311769	0.311769	3	3.04446792206953	3.25198464615796
21	29	-0.242487	0.311769	3	3.04446792206953	3.25198464615796
22	29	-0.173205	0.311769	3	3.04446792206953	3.25198464615796
23	29	-0.103923	0.311769	3	3.04446792206953	3.25198464615796
24	29	-0.034641	0.311769	3	3.04446792206953	3.25198464615796
25	29	0.034641	0.311769	3	3.04446792206953	3.25198464615796
26	29	0.103923	0.311769	3	3.04446792206953	3.25198464615796
27	29	0.173205	0.311769	3	3.04446792206953	3.25198464615796
28	29	0.242487	0.311769	3	3.04446792206953	3.25198464615796
29	29	0.311769	0.311769	3	3.04446792206953	3.25198464615796
30	29	0.381051	0.311769	3	3.04446792206953	3.25198464615796
31	29	0.450333	0.311769	3	3.04446792206953	3.25198464615796
32	29	0.519615	0.311769	3	3.04446792206953	3.25198464615796
33	29	0.588897	0.311769	3	3.04446792206953	3.25198464615796
34	29	0.658179	0.311769	3	3.04446792206953	3.25198464615796
35	29	0.727461	0.311769	3	3.04446792206953	3.25198464615796
36	29	0.796743	0.311769	3	3.04446792206953	3.25198464615796
37	29	0.866025	0.311769	3	3.04446792206953	3.25198464615796
38	29	0.935307	0.311769	3	3.04446792206953	3.25198464615796
39	29	1.004589	0.311769	3	3.04446792206953	3.25198464615796
40	29	1.073872	0.311769	3	3.04446792206953	3.25198464615796
41	29	1.143154	0.311769	3	3.04446792206953	3.25198464615796
42	29	1.212436	0.311769	3	3.04446792206953	3.25198464615796
43	29	1.281718	0.311769	5	3.10944731307597	1.00190376911727
44	29	1.351	0.311769	5	3.10944731307597	1.00190376911727
45	29	1.420282	0.311769	5	3.10944731307597	1.00190376911727
46	29	1.489564	0.311769	5	3.10944731307597	1.00190376911727
47	29	1.558846	0.311769	5	3.10944731307597	1.00190376911727
48	29	1.628128	0.311769	5	3.10944731307597	1.00190376911727
49	29	1.69741	0.311769	5	3.10944731307597	1.00190376911727
0	30	-1.69741	0.381051	4	3.02765124071979	1.32145714812124
1	30	-1.628128	0.381051	4	3.02765124071979	1.32145714812124
2	30	-1.558846	0.381051	4	3.02765124071979	1.32145714812124
3	30	-1.489564	0.381051	4	3.02765124071979	1.32145714812124
4	30	-1.420282	0.381051	4	3.02765124071979	1.32145714812124
5	30	-1.351	0.381051	4	3.02765124071979	1.32145714812124
6	30	-1.281718	0.381051	4	3.02765124071979	1.32145714812124
7	30	-1.212436	0.381051	4	3.02765124071979	1.32145714812124
8	30	-1.143154	0.381051	4	3.02765124071979	1.32145714812124
9	30	-1.073872	0.381051	4	3.02765124071979	1.32145714812124
10	30	-1.004589	0.381051	4	3.02765124071979	1.32145714812124
11	30	-0.935307	0.381051	4	3.02765124071979	1.32145714812124
12	30	-0.866025	0.381051	4	3.02765124071979	1.32145714812124
13	30	-0.796743	0.381051	4	3.02765124071979	1.32145714812124
14	30	-0.727461	0.381051	4	3.02765124071979	1.32145714812124
15	30	-0.658179	0.381051	4	3.02765124071979	1.32145714812124
16	30	-0.588897	0.381051	4	3.02765124071979	1.32145714812124
17	30	-0.519615	0.381051	3	3.04446792206953	3.25198464615796
18	30	-0.450333	0.381051	3	3.04446792206953	3.25198464615796
19	30	-0.381051	0.381051	3	3.04446792206953	3.25198464615796
20	30	-0.311769	0.381051	3	3.04446792206953	3.25198464615796
21	30	-0.242487	0.381051	3	3.04446792206953	3.25198464615796
22	30	-0.173205	0.381051	3	3.04446792206953	3.25198464615796
23	30	-0.103923	0.381051	3	3.04446792206953	3.25198464615796
24	30	-0.034641	0.381051	3	3.04446792206953	3.25198464615796
25	30	0.034641	0.381051	3	3.04446792206953	3.25198464615796
26	30	0.103923	0.381051	3	3.04446792206953	3.25198464615796
27	30	0.173205	0.381051	3	3.04446792206953	3.25198464615796
28	30	0.242487	0.381051	3	3.04446792206953	3.25198464615796
29	30	0.311769	0.381051	3	3.04446792206953	3.25198464615796
30	30	0.381051	0.381051	3	3.04446792206953	3.25198464615796
31	30	0.450333	0.381051	3	3.04446792206953	3.25198464615796
32	30	0.519615	0.381051	3	3.04446792206953	3.25198464615796
33	30	0.588897	0.381051	3	3.04446792206953	3.25198464615796
34	30	0.658179	0.381051	3	3.04446792206953	3.25198464615796
35	30	0.727461	0.381051	3	3.04446792206953	3.25198464615796
36	30	0.796743	0.381051	3	3.04446792206953	3.25198464615796
37	30	0.866025	0.381051	3	3.04446792206953	3.25198464615796
38	30	0.935307	0.381051	3	3.04446792206953	3.25198464615796
39	30	1.004589	0.381051	3	3.04446792206953	3.25198464615796
40	30	1.073872	0.381051	3	3.04446792206953	3.25198464615796
41	30	1.143154	0.381051	3	3.04446792206953	3.25198464615796
42	30	1.212436	0.381051	5	3.10944731307597	1.00190376911727
43	30	1.281718	0.381051	5	3.10944731307597	1.00190376911727
44	30	1.351	0.381051	5	3.10944731307597	1.00190376911727
45	30	1.420282	0.381051	5	3.10944731307597	1.00190376911727
46	30	1.489564	0.381051	5	3.10944731307597	1.00190376911727
47	30	1.558846	0.381051	5	3.10944731307597	1.00190376911727
48	30	1.628128	0.381051	5	3.10944731307597	1.00190376911727
49	30	1.69741	0.381051	5	3.10944731307597	1.00190376911727
0	31	-1.69741	0.450333	4	3.02765124071979	1.32145714812124
1	31	-1.628128	0.450333	4	3.02765124071979	1.32145714812124
2	31	-1.558846	0.450333	4	3.02765124071979	1.32145714812124
3	31	-1.489564	0.450333	4	3.02765124071979	1.32145714812124
4	31	-1.420282	0.450333	4	3.02765124071979	1.32145714812124
5	31	-1.351	0.450333	4	3.02765124071979	1.32145714812124
6	31	-1.281718	0.450333	4	3.02765124071979	1.32145714812124
7	31	-1.212436	0.450333	4	3.02765124071979	1.32145714812124
8	31	-1.143154	0.450333	4	3.02765124071979	1.32145714812124
9	31	-1.073872	0.450333	4	3.02765124071979	1.32145714812124
10	31	-1.004589	0.450333	4	3.02765124071979	1.32145714812124
11	31	-0.935307	0.450333	4	3.02765124071979	1.32145714812124
12	31	-0.866025	0.450333	4	3.02765124071979	1.32145714812124
13	31	-0.796743	0.450333	4	3.02765124071979	1.32145714812124
14	31	-0.727461	0.450333	4	3.02765124071979	1.32145714812124
15	31	-0.658179	0.450333	4	3.02765124071979	1.32145714812124
16	31	-0.588897	0.450333	4	3.02765124071979	1.32145714812124
17	31	-0.519615	0.450333	4	3.02765124071979	1.32145714812124
18	31	-0.450333	0.450333	3	3.04446792206953	3.25198464615796
19	31	-0.381051	0.450333	3	3.04446792206953	3.25198464615796
20	31	-0.311769	0.450333	3	3.04446792206953	3.25198464615796
21	31	-0.242487	0.450333	3	3.04446792206953	3.25198464615796
22	31	-0.173205	0.450333	3	3.04446792206953	3.25198464615796
23	31	-0.103923	0.450333	3	3.04446792206953	3.25198464615796
24	31	-0.034641	0.450333	3	3.04446792206953	3.25198464615796
25	31	0.034641	0.450333	3	3.04446792206953	3.25198464615796
26	31	0.103923	0.450333	3	3.04446792206953	3.25198464615796
27	31	0.173205	0.450333	3	3.04446792206953	3.25198464615796
28	31	0.242487	0.450333	3	3.04446792206953	3.25198464615796
29	31	0.311769	0.450333	3	3.04446792206953	3.25198464615796
30	31	0.381051	0.450333	3	3.04446792206953	3.25198464615796
31	31	0.450333	0.450333	3	3.04446792206953	3.25198464615796
32	31	0.519615	0.450333	3	3.04446792206953	3.25198464615796
33	31	0.588897	0.450333	3	3.04446792206953	3.25198464615796
34	31	0.658179	0.450333	3	3.04446792206953	3.25198464615796
35	31	0.727461	0.450333	3	3.04446792206953	3.25198464615796
36	31	0.796743	0.450333	3	3.04446792206953	3.25198464615796
37	31	0.866025	0.450333	3	3.04446792206953	3.25198464615796
38	31	0.935307	0.450333	3	3.04446792206953	3.25198464615796
39	31	1.004589	0.450333	3	3.04446792206953	3.25198464615796
40	31	1.073872	0.450333	3	3.04446792206953	3.25198464615796
41	31	1.143154	0.450333	3	3.04446792206953	3.25198464615796
42	31	1.212436	0.450333	5	3.10944731307597	1.00190376911727
43	31	1.281718	0.450333	5	3.10944731307597	1.00190376911727
44	31	1.351	0.450333	5	3.10944731307597	1.00190376911727
45	31	1.420282	0.450333	5	3.10944731307597	1.00190376911727
46	31	1.489564	0.450333	5	3.10944731307597	1.00190376911727
47	31	1.558846	0.450333	5	3.10944731307597	1.00190376911727
48	31	1.628128	0.450333	5	3.10944731307597	1.00190376911727
49	31	1.69741	0.450333	5	3.10944731307597	1.00190376911727
0	32	-1.69741	0.519615	4	3.02765124071979	1.32145714812124
1	32	-1.628128	0.519615	4	3.02765124071979	1.32145714812124
2	32	-1.558846	0.519615	4	3.02765124071979	1.32145714812124
3	32	-1.489564	0.519615	4	3.02765124071979	1.32145714812124
4	32	-1.420282	0.519615	4	3.02765124071979	1.32145714812124
5	32	-1.351	0.519615	4	3.02765124071979	1.32145714812124
6	32	-1.281718	0.519615	4	3.02765124071979	1.32145714812124
7	32	-1.212436	0.519615	4	3.02765124071979	1.32145714812124
8	32	-1.143154	0.519615	4	3.02765124071979	1.32145714812124
9	32	-1.073872	0.519615	4	3.02765124071979	1.32145714812124
10	32	-1.004589	0.519615	4	3.02765124071979	1.32145714812124
11	32	-0.935307	0.519615	4	3.02765124071979	1.32145714812124
12	32	-0.866025	0.519615	4	3.02765124071979	1.32145714812124
13	32	-0.796743	0.519615	4	3.02765124071979	1.32145714812124
14	32	-0.727461	0.519615	4	3.02765124071979	1.32145714812124
15	32	-0.658179	0.519615	4	3.02765124071979	1.32145714812124
16	32	-0.588897	0.519615	4	3.02765124071979	1.32145714812124
17	32	-0.519615	0.519615	4	3.02765124071979	1.32145714812124
18	32	-0.450333	0.519615	3	3.04446792206953	3.25198464615796
19	32	-0.381051	0.519615	3	3.04446792206953	3.25198464615796
20	32	-0.311769	0.519615	3	3.04446792206953	3.25198464615796
21	32	-0.242487	0.519615	3	3.04446792206953	3.25198464615796
22	32	-0.173205	0.519615	3	3.04446792206953	3.25198464615796
23	32	-0.103923	0.519615	3	3.04446792206953	3.25198464615796
24	32	-0.034641	0.519615	3	3.04446792206953	3.25198464615796
25	32	0.034641	0.519615	3	3.04446792206953	3.25198464615796
26	32	0.103923	0.519615	3	3.04446792206953	3.25198464615796
27	32	0.173205	0.519615	3	3.04446792206953	3.25198464615796
28	32	0.242487	0.519615	3	3.04446792206953	3.25198464615796
29	32	0.311769	0.519615	3	3.04446792206953	3.25198464615796
30	32	0.381051	0.519615	3	3.04446792206953	3.25198464615796
31	32	0.450333	0.519615	3	3.04446792206953	3.25198464615796
32	32	0.519615	0.519615	3	3.04446792206953	3.25198464615796
33	32	0.588897	0.519615	3	3.04446792206953	3.25198464615796
34	32	0.658179	0.519615	3	3.04446792206953	3.25198464615796
35	32	0.727461	0.519615	3	3.04446792206953	3.25198464615796
36	32	0.796743	0.519615	3	3.04446792206953	3.25198464615796
37	32	0.866025	0.519615	3	3.04446792206953	3.25198464615796
38	32	0.935307	0.519615	3	3.04446792206953	3.25198464615796
39	32	1.004589	0.519615	3	3.04446792206953	3.25198464615796
40	32	1.073872	0.519615	5	3.10944731307597	1.00190376911727
41	32	1.143154	0.519615	5	3.10944731307597	1.00190376911727
42	32	1.212436	0.519615	5	3.10944731307597	1.00190376911727
43	32	1.281718	0.519615	5	3.10944731307597	1.00190376911727
44	32	1.351	0.519615	5	3.10944731307597	1.00190376911727
45	32	1.420282	0.519615	5	3.10944731307597	1.00190376911727
46	32	1.489564	0.519615	5	3.10944731307597	1.00190376911727
47	32	1.558846	0.519615	5	3.10944731307597	1.00190376911727
48	32	1.628128	0.519615	5	3.10944731307597	1.00190376911727
49	32	1.69741	0.519615	5	3.10944731307597	1.00190376911727
0	33	-1.69741	0.588897	4	3.02765124071979	1.32145714812124
1	33	-1.628128	0.588897	4	3.02765124071979	1.32145714812124
2	33	-1.558846	0.588897	4	3.02765124071979	1.32145714812124
3	33	-1.489564	0.588897	4	3.02765124071979	1.32145714812124
4	33	-1.420282	0.588897	4	3.02765124071979	1.32145714812124
5	33	-1.351	0.588897	4	3.02765124071979	1.32145714812124
6	33	-1.281718	0.588897	4	3.02765124071979	1.32145714812124
7	33	-1.212436	0.588897	4	3.02765124071979	1.32145714812124
8	33	-1.143154	0.588897	4	3.02765124071979	1.32145714812124
9	33	-1.073872	0.588897	4	3.02765124071979	1.32145714812124
10	33	-1.004589	0.588897	4	3.02765124071979	1.32145714812124
11	33	-0.935307	0.588897	4	3.02765124071979	1.32145714812124
12	33	-0.866025	0.588897	4	3.02765124071979	1.32145714812124
13	33	-0.796743	0.588897	4	3.02765124071979	1.32145714812124
14	33	-0.727461	0.588897	4	3.02765124071979	1.32145714812124
15	33	-0.658179	0.588897	4	3.02765124071979	1.32145714812124
16	33	-0.588897	0.588897	4	3.02765124071979	1.32145714812124
17	33	-0.519615	0.588897	4	3.02765124071979	1.32145714812124
18	33	-0.450333	0.588897	4	3.02765124071979	1.32145714812124
19	33	-0.381051	0.588897	3	3.04446792206953	3.25198464615796
20	33	-0.311769	0.588897	3	3.04446792206953	3.25198464615796
21	33	-0.242487	0.588897	3	3.04446792206953	3.25198464615796
22	33	-0.173205	0.588897	3	3.04446792206953	3.25198464615796
23	33	-0.103923	0.588897	3	3.04446792206953	3.25198464615796
24	33	-0.034641	0.588897	3	3.04446792206953	3.25198464615796
25	33	0.034641	0.588897	3	3.04446792206953	3.25198464615796
26	33	0.103923	0.588897	3	3.04446792206953	3.25198464615796
27	33	0.173205	0.588897	3	3.04446792206953	3.25198464615796
28	33	0.242487	0.588897	3	3.04446792206953	3.25198464615796
29	33	0.311769	0.588897	3	3.04446792206953	3.25198464615796
30	33	0.381051	0.588897	3	3.04446792206953	3.25198464615796
31	33	0.450333	0.588897	3	3.04446792206953	3.25198464615796
